,,,,,,
,Start Date,1/25/00,,,,
,End Date,,,,,
,,,,,,
,SPX Index,,,,,
,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,
,10/14/04,1113.65,1114.97,1102.06,1103.29,1109.63964285714
,10/15/04,1103.29,1113.17,1102.14,1108.2,1107.38964285714
,10/18/04,1108.2,1114.46,1103.33,1114.02,1106.5875
,10/19/04,1114.02,1118.03,1103.15,1103.23,1103.64607142857
,10/20/04,1103.23,1104.09,1094.25,1103.66,1101.11178571429
,10/21/04,1103.66,1108.96,1098.47,1106.49,1102.95035714286
,10/22/04,1106.49,1108.32,1095.29,1095.74,1108.26321428571
,10/25/04,1095.74,1096.81,1090.19,1094.81,1113.67964285714
,10/26/04,1094.81,1111.1,1094.81,1111.09,1118.92142857143
,10/27/04,1111.09,1126.29,1107.43,1125.4,1123.29285714286
,10/28/04,1125.34,1130.67,1120.57,1127.44,1126.81392857143
,10/29/04,1127.44,1131.44,1124.62,1130.2,1132.25714285714
,11/1/04,1130.2,1133.43,1127.53,1130.51,1140.58964285714
,11/2/04,1130.51,1140.48,1128.12,1130.54,1148.24071428571
,11/3/04,1130.54,1147.6,1130.54,1143.2,1154.11571428571
,11/4/04,1143.2,1161.67,1142.34,1161.67,1158.45071428571
,11/5/04,1161.67,1170.87,1160.36,1166.17,1161.28321428571
,11/8/04,1166.17,1166.86,1162.32,1164.89,1165.60107142857
,11/9/04,1164.89,1168.97,1162.48,1164.08,1171.05785714286
,11/10/04,1164.08,1169.35,1162.51,1162.91,1174.96142857143
,11/11/04,1162.91,1174.82,1162.91,1173.48,1175.97928571429
,11/12/04,1173.48,1184.17,1171.39,1184.17,1178.29392857143
,11/15/04,1184.17,1184.48,1179.85,1183.81,1180.40214285714
,11/16/04,1183.81,1183.81,1175.32,1175.43,1178.5125
,11/17/04,1175.43,1188.46,1175.43,1181.94,1178.0825
,11/18/04,1181.94,1184.9,1180.09,1183.55,1177.44321428571
,11/19/04,1183.55,1184,1169.17,1170.34,1178.26714285714
,11/22/04,1170.34,1178.18,1167.89,1177.24,1179.38678571429
,11/23/04,1177.24,1179.52,1171.41,1176.94,1179.22857142857
,11/24/04,1176.94,1182.46,1176.94,1181.76,1178.00321428571
,11/26/04,1181.76,1186.62,1181.08,1182.65,1181.51285714286
,11/29/04,1182.65,1186.94,1172.37,1178.57,1184.01142857143
,11/30/04,1178.57,1178.66,1173.81,1173.82,1186.2525
,12/1/04,1173.78,1191.37,1173.78,1191.37,1187.75535714286
,12/2/04,1191.37,1194.81,1186.66,1190.33,1185.66
,12/3/04,1190.33,1197.46,1187.7,1191.17,1185.19892857143
,12/6/04,1191.17,1192.41,1185.18,1190.25,1186.19392857143
,12/7/04,1190.25,1192.19,1177.07,1177.07,1186.32821428571
,12/8/04,1177.07,1184.05,1176.8,1182.81,1189.25285714286
,12/9/04,1182.81,1190.51,1173.76,1189.24,1193.05428571429
,12/10/04,1189.24,1191.45,1185.24,1188,1197.00464285714
,12/13/04,1188,1198.77,1188,1198.68,1199.775
,12/14/04,1198.68,1205.29,1197.84,1203.38,1199.36428571429
,12/15/04,1203.38,1206.61,1199.44,1205.72,1198.65357142857
,12/16/04,1205.72,1207.97,1198.41,1203.21,1200.44964285714
,12/17/04,1203.21,1203.21,1193.44,1194.22,1202.6525
,12/20/04,1194.2,1203.64,1193.36,1194.65,1204.60642857143
,12/21/04,1194.65,1205.93,1194.65,1205.45,1205.01678571429
,12/22/04,1205.45,1211.42,1203.81,1209.57,1207.61071428571
,12/23/04,1209.57,1213.66,1208.71,1210.13,1209.81321428571
,12/27/04,1210.13,1214.17,1204.92,1204.92,1211.35392857143
,12/28/04,1204.92,1213.54,1204.92,1213.54,1211.81214285714
,12/29/04,1213.54,1213.95,1210.95,1213.45,1209.57928571429
,12/30/04,1213.45,1216.47,1213.41,1213.55,1204.10642857143
,12/31/04,1213.55,1217.33,1211.65,1211.92,1198.34464285714
,1/3/05,1211.92,1217.9,1200.3,1202.08,1194.37678571429
,1/4/05,1202.08,1205.84,1185.39,1188.05,1190.9
,1/5/05,1188.05,1192.75,1183.72,1183.74,1189.41178571429
,1/6/05,1183.74,1191.63,1183.23,1187.89,1186.94071428571
,1/7/05,1187.89,1192.2,1182.11,1186.19,1186.68035714286
,1/10/05,1186.19,1194.78,1184.8,1190.25,1184.37107142857
,1/11/05,1190.25,1190.25,1180.43,1182.99,1184.20785714286
,1/12/05,1182.99,1187.98,1175.64,1187.7,1186.88178571429
,1/13/05,1187.7,1187.7,1175.61,1177.45,1186.42928571429
,1/14/05,1177.45,1185.21,1177.45,1184.52,1183.7275
,1/18/05,1184.52,1195.98,1180.1,1195.98,1179.67071428571
,1/19/05,1195.98,1195.98,1184.37,1184.63,1175.12392857143
,1/20/05,1184.63,1184.63,1173.39,1175.41,1172.5975
,1/21/05,1175.41,1179.55,1167.82,1167.87,1171.80892857143
,1/24/05,1167.87,1173.17,1163.75,1163.75,1171.51357142857
,1/25/05,1163.75,1174.3,1163.75,1168.41,1171.18607142857
,1/26/05,1168.41,1175.99,1168.41,1174.07,1173.81
,1/27/05,1174.07,1177.5,1170.15,1174.55,1178.25964285714
,1/28/05,1174.55,1175.63,1166.3,1171.36,1182.885
,1/31/05,1171.36,1182.07,1171.36,1181.27,1185.63392857143
,2/1/05,1181.27,1190.39,1180.95,1189.41,1190.90071428571
,2/2/05,1189.41,1195.25,1188.92,1193.19,1194.80571428571
,2/3/05,1193.19,1193.19,1185.63,1189.89,1197.88535714286
,2/4/05,1189.89,1203.47,1189.67,1203.03,1197.2825
,2/7/05,1203.03,1204.15,1199.27,1201.72,1197.55178571429
,2/8/05,1201.72,1205.11,1200.16,1202.3,1199.62214285714
,2/9/05,1202.3,1203.83,1191.54,1191.99,1201.47
,2/10/05,1191.99,1198.75,1191.54,1197.01,1203.7325
,2/11/05,1197.01,1208.38,1193.28,1205.3,1205.79678571429
,2/14/05,1205.3,1206.93,1203.59,1206.14,1205.15571428571
,2/15/05,1206.14,1212.44,1205.52,1210.12,1204.78
,2/16/05,1210.12,1212.44,1205.06,1210.34,1199.70392857143
,2/17/05,1210.34,1211.33,1200.74,1200.75,1196.74678571429
,2/18/05,1200.75,1202.92,1197.35,1201.59,1196.6575
,2/22/05,1201.59,1202.48,1184.16,1184.16,1199.57285714286
,2/23/05,1184.16,1193.52,1184.16,1190.8,1200.50107142857
,2/24/05,1190.8,1200.42,1187.8,1200.2,1203.3725
,2/25/05,1200.2,1212.15,1199.61,1211.37,1205.81642857143
,2/28/05,1211.37,1211.37,1198.13,1203.6,1208.05464285714
,3/1/05,1203.6,1212.25,1203.6,1210.41,1212.26571428571
,3/2/05,1210.41,1215.79,1204.22,1210.08,1216.15571428571
,3/3/05,1210.08,1215.72,1204.45,1210.47,1217.67892857143
,3/4/05,1210.47,1224.76,1210.47,1222.12,1215.80928571429
,3/7/05,1222.12,1229.11,1222.12,1225.31,1214.37785714286
,3/8/05,1225.31,1225.69,1218.57,1219.43,1210.69535714286
,3/9/05,1219.43,1219.43,1206.66,1207.01,1209.0575
,3/10/05,1207.01,1211.23,1201.41,1209.25,1205.27964285714
,3/11/05,1209.25,1213.04,1198.15,1200.08,1199.95214285714
,3/14/05,1200.08,1206.83,1199.51,1206.83,1196.48964285714
,3/15/05,1206.83,1210.54,1197.75,1197.75,1193.93071428571
,3/16/05,1197.75,1197.75,1185.61,1188.07,1190.52428571429
,3/17/05,1188.07,1193.28,1186.34,1190.21,1185.01
,3/18/05,1190.21,1191.98,1182.78,1189.65,1180.71392857143
,3/21/05,1189.65,1189.65,1178.82,1183.78,1177.36535714286
,3/22/05,1183.78,1189.59,1171.63,1171.71,1175.67214285714
,3/23/05,1171.71,1176.26,1168.7,1172.53,1172.24142857143
,3/24/05,1172.53,1180.11,1171.42,1171.42,1173.71071428571
,3/28/05,1171.42,1179.91,1171.42,1174.28,1175.26928571429
,3/29/05,1174.28,1179.39,1163.69,1165.36,1175.02428571429
,3/30/05,1165.36,1181.54,1165.36,1181.41,1175.53607142857
,3/31/05,1181.41,1184.53,1179.49,1180.59,1177.23714285714
,4/1/05,1180.59,1189.8,1169.91,1172.92,1179.25214285714
,4/4/05,1172.79,1178.61,1167.72,1176.12,1182.685
,4/5/05,1176.12,1183.56,1176.12,1181.39,1182.71214285714
,4/6/05,1181.39,1189.34,1181.39,1184.07,1182.74928571429
,4/7/05,1184.07,1191.88,1183.81,1191.14,1184.40178571429
,4/8/05,1191.14,1191.75,1181.13,1181.2,1182.03178571429
,4/11/05,1181.2,1184.07,1178.69,1181.21,1176.81
,4/12/05,1181.21,1190.17,1170.85,1187.76,1167.42142857143
,4/13/05,1187.76,1187.76,1171.4,1173.79,1160.35321428571
,4/14/05,1173.79,1174.67,1161.7,1162.05,1156.59785714286
,4/15/05,1162.05,1162.05,1141.92,1142.62,1150.0375
,4/18/05,1142.62,1148.92,1139.8,1145.98,1150.65071428571
,4/19/05,1145.98,1154.67,1145.98,1152.78,1150.29964285714
,4/20/05,1152.78,1155.5,1136.15,1137.5,1153.2175
,4/21/05,1137.5,1159.95,1137.5,1159.95,1153.54357142857
,4/22/05,1159.95,1159.95,1142.95,1152.12,1154.70392857143
,4/25/05,1152.12,1164.05,1152.12,1162.1,1152.20285714286
,4/26/05,1162.1,1164.8,1151.74,1151.74,1153.45071428571
,4/27/05,1151.74,1159.87,1144.42,1156.38,1155.335
,4/28/05,1156.38,1156.38,1143.22,1143.22,1156.89285714286
,4/29/05,1143.22,1156.97,1139.19,1156.85,1161.7475
,5/2/05,1156.85,1162.87,1154.71,1162.16,1165.36321428571
,5/3/05,1162.16,1166.89,1156.71,1161.17,1167.91285714286
,5/4/05,1161.17,1176.01,1161.17,1175.65,1171.80035714286
,5/5/05,1175.65,1178.62,1166.77,1172.63,1171.26071428571
,5/6/05,1172.63,1177.75,1170.5,1171.35,1171.60892857143
,5/9/05,1171.35,1178.87,1169.38,1178.84,1168.7
,5/10/05,1178.84,1178.84,1162.98,1166.22,1164.52821428571
,5/11/05,1166.22,1171.77,1157.71,1171.11,1164.03785714286
,5/12/05,1171.11,1173.37,1157.76,1159.36,1165.82285714286
,5/13/05,1159.36,1163.75,1146.18,1154.05,1170.46035714286
,5/16/05,1154.05,1165.75,1153.64,1165.69,1176.23785714286
,5/17/05,1165.69,1174.35,1159.86,1173.8,1180.6775
,5/18/05,1173.8,1187.9,1173.8,1185.56,1185.61321428571
,5/19/05,1185.56,1191.09,1184.49,1191.08,1189.36928571429
,5/20/05,1191.08,1191.22,1185.19,1189.28,1190.68107142857
,5/23/05,1189.28,1197.44,1188.76,1193.86,1193.02678571429
,5/24/05,1193.86,1195.29,1189.87,1194.07,1194.81178571429
,5/25/05,1194.07,1194.07,1185.96,1190.01,1194.30464285714
,5/26/05,1190.01,1198.95,1190.01,1197.62,1196.475
,5/27/05,1197.62,1199.56,1195.28,1198.78,1198.68642857143
,5/31/05,1198.78,1198.78,1191.5,1191.5,1198.45785714286
,6/1/05,1191.5,1205.64,1191.03,1202.27,1198.53214285714
,6/2/05,1202.27,1204.67,1198.42,1204.29,1198.27607142857
,6/3/05,1204.29,1205.09,1194.55,1196.02,1197.38535714286
,6/6/05,1196.02,1198.78,1192.75,1197.51,1198.20642857143
,6/7/05,1197.51,1208.85,1197.26,1197.26,1197.98571428571
,6/8/05,1197.26,1201.97,1193.33,1194.67,1198.59107142857
,6/9/05,1194.67,1201.86,1191.09,1200.93,1200.09285714286
,6/10/05,1200.93,1202.79,1192.64,1198.11,1201.98035714286
,6/13/05,1198.11,1206.03,1194.51,1200.82,1204.63892857143
,6/14/05,1200.82,1207.53,1200.18,1203.91,1208.30821428571
,6/15/05,1203.91,1208.08,1198.66,1206.58,1210.96642857143
,6/16/05,1206.55,1212.1,1205.47,1210.96,1212.46035714286
,6/17/05,1210.93,1219.55,1210.93,1216.96,1213.46821428571
,6/20/05,1216.96,1219.1,1210.65,1216.1,1210.72214285714
,6/21/05,1216.1,1217.13,1211.86,1213.61,1205.79964285714
,6/22/05,1213.61,1219.59,1211.69,1213.88,1201.19321428571
,6/23/05,1213.88,1216.45,1200.72,1200.73,1200.03071428571
,6/24/05,1200.73,1200.9,1191.45,1191.57,1198.98785714286
,6/27/05,1191.57,1194.33,1188.3,1190.69,1196.39535714286
,6/28/05,1190.69,1202.54,1190.69,1201.57,1195.37607142857
,6/29/05,1201.57,1204.07,1198.7,1199.85,1197.68857142857
,6/30/05,1199.85,1203.27,1190.51,1191.33,1197.33642857143
,7/1/05,1191.33,1197.89,1191.33,1194.44,1197.59642857143
,7/5/05,1194.44,1206.34,1192.49,1204.99,1201.0975
,7/6/05,1204.99,1206.11,1194.78,1194.94,1206.12607142857
,7/7/05,1194.94,1198.46,1183.55,1197.87,1211.1475
,7/8/05,1197.87,1212.73,1197.2,1211.86,1215.33607142857
,7/11/05,1211.86,1220.03,1211.86,1219.44,1219.29678571429
,7/12/05,1219.44,1225.54,1216.6,1222.21,1222.84428571429
,7/13/05,1222.21,1224.46,1219.64,1223.29,1223.51642857143
,7/14/05,1223.29,1233.16,1223.29,1226.5,1225.41285714286
,7/15/05,1226.5,1229.53,1223.5,1227.92,1228.14714285714
,7/18/05,1227.92,1227.92,1221.13,1221.13,1228.27857142857
,7/19/05,1221.13,1230.34,1221.13,1229.35,1229.8975
,7/20/05,1229.35,1236.56,1222.91,1235.2,1229.98285714286
,7/21/05,1235.2,1235.83,1224.7,1227.04,1230.51035714286
,7/22/05,1227.04,1234.19,1226.15,1233.68,1232.32964285714
,7/25/05,1233.68,1238.36,1228.15,1229.03,1235.32214285714
,7/26/05,1229.03,1234.42,1229.03,1231.16,1235.41642857143
,7/27/05,1231.16,1237.64,1230.15,1236.79,1235.83964285714
,7/28/05,1236.79,1245.15,1235.81,1243.72,1238.15857142857
,7/29/05,1243.72,1245.04,1234.18,1234.18,1240.33464285714
,8/1/05,1234.18,1239.1,1233.8,1235.35,1239.64392857143
,8/2/05,1235.35,1244.69,1235.35,1244.12,1236.42535714286
,8/3/05,1244.12,1245.86,1240.57,1245.04,1232.75464285714
,8/4/05,1245.04,1245.04,1235.15,1235.86,1231.88178571429
,8/5/05,1235.86,1235.86,1225.62,1226.42,1230.54642857143
,8/8/05,1226.42,1232.28,1222.67,1223.13,1231.60321428571
,8/9/05,1223.13,1234.11,1223.13,1231.38,1231.03035714286
,8/10/05,1231.38,1242.69,1226.58,1229.13,1231.85071428571
,8/11/05,1229.13,1237.81,1228.33,1237.81,1229.10964285714
,8/12/05,1237.81,1237.81,1225.87,1230.39,1226.84642857143
,8/15/05,1230.4,1236.24,1226.2,1233.87,1224.38142857143
,8/16/05,1233.87,1233.87,1219.05,1219.34,1222.53035714286
,8/17/05,1219.34,1225.63,1218.07,1220.24,1221.52071428571
,8/18/05,1220.24,1222.64,1215.93,1219.02,1220.04535714286
,8/19/05,1219.02,1225.08,1219.02,1219.71,1217.03285714286
,8/22/05,1219.71,1228.96,1216.47,1221.73,1215.59
,8/23/05,1221.73,1223.04,1214.44,1217.57,1212.57
,8/24/05,1217.57,1224.15,1209.37,1209.59,1211.88571428571
,8/25/05,1209.59,1213.73,1209.57,1212.4,1210.47464285714
,8/26/05,1212.4,1212.4,1204.23,1205.1,1212.44714285714
,8/29/05,1205.1,1214.28,1201.53,1212.28,1214.78464285714
,8/30/05,1212.28,1212.28,1201.07,1208.41,1216.08607142857
,8/31/05,1208.41,1220.36,1204.4,1220.33,1220.92892857143
,9/1/05,1220.33,1227.29,1216.18,1221.59,1225.76464285714
,9/2/05,1221.59,1224.45,1217.75,1218.02,1228.31142857143
,9/6/05,1218.02,1233.61,1218.02,1233.39,1232.61821428571
,9/7/05,1233.39,1237.06,1230.93,1236.36,1235.51392857143
,9/8/05,1236.36,1236.36,1229.51,1231.67,1235.34714285714
,9/9/05,1231.67,1243.13,1231.67,1241.48,1233.82714285714
,9/12/05,1241.48,1242.6,1239.15,1240.56,1232.12321428571
,9/13/05,1240.57,1240.57,1231.2,1231.2,1233.16642857143
,9/14/05,1231.2,1234.74,1226.16,1227.16,1232.43178571429
,9/15/05,1227.16,1231.88,1224.85,1227.73,1229.30035714286
,9/16/05,1228.42,1237.95,1228.42,1237.91,1224.10321428571
,9/19/05,1237.91,1237.91,1227.65,1231.02,1221.09535714286
,9/20/05,1231.02,1236.49,1220.07,1221.34,1218.84714285714
,9/21/05,1221.34,1221.52,1209.89,1210.2,1217.10785714286
,9/22/05,1210.2,1216.64,1205.35,1214.62,1215.80821428571
,9/23/05,1214.62,1218.83,1209.8,1215.29,1215.61071428571
,9/26/05,1215.29,1222.56,1211.84,1215.63,1218.61535714286
,9/27/05,1215.63,1220.17,1211.11,1215.66,1221.67607142857
,9/28/05,1215.66,1220.98,1212.72,1216.89,1223.54464285714
,9/29/05,1216.89,1228.7,1211.54,1227.68,1221.92428571429
,9/30/05,1227.68,1229.57,1225.22,1228.81,1215.81321428571
,10/3/05,1228.81,1233.34,1225.15,1226.7,1209.16428571429
,10/4/05,1226.7,1229.88,1214.02,1214.47,1204.48107142857
,10/5/05,1214.47,1214.47,1196.25,1196.39,1198.405
,10/6/05,1196.39,1202.14,1181.92,1191.49,1193.155
,10/7/05,1191.49,1199.71,1191.46,1195.9,1187.67678571429
,10/10/05,1195.9,1196.52,1186.12,1187.33,1183.73928571429
,10/11/05,1187.33,1193.1,1183.16,1184.87,1183.57821428571
,10/12/05,1184.87,1190.02,1173.65,1177.68,1184.65035714286
,10/13/05,1177.68,1179.56,1168.2,1176.84,1182.78214285714
,10/14/05,1176.84,1187.13,1175.44,1186.57,1185.95321428571
,10/17/05,1186.57,1191.21,1184.48,1190.1,1184.33321428571
,10/18/05,1190.1,1190.1,1178.13,1178.14,1183.41321428571
,10/19/05,1178.14,1195.76,1170.55,1195.76,1187.3725
,10/20/05,1195.76,1197.3,1173.3,1177.8,1189.81678571429
,10/21/05,1177.8,1186.46,1174.92,1179.59,1190.615
,10/24/05,1179.59,1199.39,1179.59,1199.38,1188.2475
,10/25/05,1199.38,1201.3,1189.29,1196.54,1190.73035714286
,10/26/05,1196.54,1204.01,1191.38,1191.38,1195.26857142857
,10/27/05,1191.38,1192.65,1178.89,1178.9,1197.70107142857
,10/28/05,1178.9,1198.41,1178.9,1198.41,1202.30607142857
,10/31/05,1198.41,1211.43,1198.41,1207.01,1207.65678571429
,11/1/05,1207.01,1207.34,1201.66,1202.76,1212.22178571429
,11/2/05,1202.76,1215.17,1201.07,1214.76,1216.42714285714
,11/3/05,1214.76,1224.7,1214.76,1219.94,1218.00928571429
,11/4/05,1219.94,1222.52,1214.45,1220.14,1219.38571428571
,11/7/05,1220.14,1224.18,1217.29,1222.81,1222.8525
,11/8/05,1222.81,1222.81,1216.08,1218.59,1226.25214285714
,11/9/05,1218.59,1226.59,1216.53,1220.65,1228.69892857143
,11/10/05,1220.65,1232.41,1215.05,1230.96,1229.46464285714
,11/11/05,1230.96,1235.7,1230.72,1234.72,1230.46357142857
,11/14/05,1234.72,1237.2,1231.78,1233.76,1234.06
,11/15/05,1233.76,1237.94,1226.41,1229.01,1238.15928571429
,11/16/05,1229.01,1232.24,1227.18,1231.21,1242.91714285714
,11/17/05,1231.21,1242.96,1231.21,1242.8,1248.41678571429
,11/18/05,1242.8,1249.58,1240.71,1248.27,1254.06464285714
,11/21/05,1248.27,1255.89,1246.9,1254.85,1259.235
,11/22/05,1254.85,1261.9,1251.4,1261.23,1260.30642857143
,11/23/05,1261.23,1270.64,1259.51,1265.61,1260.44535714286
,11/25/05,1265.61,1268.78,1265.54,1268.25,1258.06
,11/28/05,1268.25,1268.44,1257.17,1257.46,1259.42892857143
,11/29/05,1257.46,1266.18,1257.46,1257.48,1260.54964285714
,11/30/05,1257.48,1260.93,1249.39,1249.48,1260.78535714286
,12/1/05,1249.48,1266.17,1249.48,1264.67,1261.54928571429
,12/2/05,1264.67,1266.85,1261.42,1265.08,1260.89321428571
,12/5/05,1265.08,1265.08,1258.12,1262.09,1259.85785714286
,12/6/05,1262.09,1272.89,1262.09,1263.7,1259.76357142857
,12/7/05,1263.7,1264.85,1253.02,1257.37,1259.58107142857
,12/8/05,1257.37,1263.36,1250.91,1255.84,1261.3
,12/9/05,1255.84,1263.08,1254.24,1259.37,1264.2625
,12/12/05,1259.37,1263.86,1255.52,1260.43,1266.39464285714
,12/13/05,1260.43,1272.11,1258.56,1267.43,1267.36321428571
,12/14/05,1267.43,1275.8,1267.07,1272.74,1266.12642857143
,12/15/05,1272.74,1275.17,1267.74,1270.94,1264.66892857143
,12/16/05,1270.94,1275.24,1267.32,1267.32,1263.995
,12/19/05,1267.32,1270.51,1259.28,1259.92,1264.56928571429
,12/20/05,1259.92,1263.86,1257.21,1259.62,1265.25392857143
,12/21/05,1259.62,1269.37,1259.62,1262.79,1263.05428571429
,12/22/05,1262.79,1268.19,1262.5,1268.12,1261.77642857143
,12/23/05,1268.12,1269.76,1265.92,1268.66,1259.88785714286
,12/27/05,1268.66,1271.83,1256.54,1256.54,1256.66321428571
,12/28/05,1256.54,1261.1,1256.54,1258.17,1258.97071428571
,12/29/05,1258.17,1260.61,1254.18,1254.42,1262.22857142857
,12/30/05,1254.42,1254.42,1246.59,1248.29,1265.30071428571
,1/3/06,1248.29,1270.22,1245.74,1268.8,1271.19321428571
,1/4/06,1268.8,1275.37,1267.74,1273.46,1277.22821428571
,1/5/06,1273.46,1276.91,1270.3,1273.48,1282.00607142857
,1/6/06,1273.48,1286.09,1273.48,1285.45,1286.64678571429
,1/9/06,1285.45,1290.78,1284.82,1290.15,1287.61857142857
,1/10/06,1290.15,1290.15,1283.76,1289.69,1288.36142857143
,1/11/06,1289.72,1294.9,1288.12,1294.18,1287.42892857143
,1/12/06,1294.18,1294.18,1285.04,1286.06,1284.90892857143
,1/13/06,1286.06,1288.96,1282.78,1287.61,1284.435
,1/17/06,1287.61,1287.61,1278.61,1282.93,1278.25607142857
,1/18/06,1282.93,1282.93,1272.08,1277.93,1273.66678571429
,1/19/06,1277.93,1287.79,1277.93,1285.04,1270.92178571429
,1/20/06,1285.04,1285.04,1260.92,1261.49,1268.3175
,1/23/06,1261.49,1268.19,1261.49,1263.82,1268.81964285714
,1/24/06,1263.82,1271.47,1263.82,1266.86,1272.11928571429
,1/25/06,1266.86,1271.87,1259.42,1264.68,1275.58214285714
,1/26/06,1264.68,1276.44,1264.68,1273.83,1277.75928571429
,1/27/06,1273.83,1286.38,1273.83,1283.72,1279.8675
,1/30/06,1283.72,1287.94,1283.51,1285.2,1278.405
,1/31/06,1285.2,1285.2,1276.85,1280.08,1275.09785714286
,2/1/06,1280.08,1283.33,1277.57,1282.46,1272.06142857143
,2/2/06,1282.46,1282.46,1267.72,1270.84,1266.77964285714
,2/3/06,1270.84,1270.87,1261.02,1264.03,1265.24892857143
,2/6/06,1264.03,1267.04,1261.62,1265.02,1263.94892857143
,2/7/06,1265.02,1265.78,1253.61,1254.78,1264.03357142857
,2/8/06,1254.78,1266.47,1254.78,1265.65,1263.63821428571
,2/9/06,1265.65,1274.56,1262.8,1263.78,1266.69535714286
,2/10/06,1263.82,1269.89,1254.98,1266.99,1270.45928571429
,2/13/06,1266.99,1266.99,1258.34,1262.86,1276.03321428571
,2/14/06,1262.86,1278.21,1260.8,1275.53,1279.83642857143
,2/15/06,1275.53,1281,1271.06,1280,1281.81607142857
,2/16/06,1280,1289.39,1280,1289.38,1285.51821428571
,2/17/06,1289.38,1289.47,1284.07,1287.24,1287.08321428571
,2/21/06,1287.24,1291.92,1281.33,1283.03,1288.16785714286
,2/22/06,1283.03,1294.17,1283.03,1292.67,1289.92857142857
,2/23/06,1292.67,1293.84,1285.14,1287.79,1287.82
,2/24/06,1287.79,1292.11,1285.62,1289.43,1288.66785714286
,2/27/06,1289.43,1297.57,1289.43,1294.12,1288.84785714286
,2/28/06,1294.12,1294.12,1278.66,1280.66,1288.33214285714
,3/1/06,1280.66,1291.8,1280.66,1291.24,1285.76821428571
,3/2/06,1291.24,1291.24,1283.21,1289.14,1282.94964285714
,3/3/06,1289.14,1297.33,1284.2,1287.23,1281.2625
,3/6/06,1287.23,1288.23,1275.67,1278.26,1278.57428571429
,3/7/06,1278.26,1278.26,1271.11,1275.88,1278.52464285714
,3/8/06,1275.88,1280.33,1268.42,1278.47,1279.4575
,3/9/06,1278.47,1282.74,1272.23,1272.23,1283.90678571429
,3/10/06,1272.23,1284.37,1271.11,1281.58,1289.375
,3/13/06,1281.58,1287.37,1281.58,1284.13,1294.53642857143
,3/14/06,1284.13,1298.14,1282.67,1297.48,1299.12607142857
,3/15/06,1297.48,1304.4,1294.97,1303.02,1302.14535714286
,3/16/06,1303.02,1310.45,1303.02,1305.33,1302.02892857143
,3/17/06,1305.33,1309.79,1305.32,1307.25,1303.30607142857
,3/20/06,1307.25,1310,1303.59,1305.08,1302.99392857143
,3/21/06,1305.08,1310.88,1295.82,1297.23,1302.85214285714
,3/22/06,1297.23,1305.97,1295.81,1305.04,1302.37785714286
,3/23/06,1305.04,1305.04,1298.11,1301.67,1299.94142857143
,3/24/06,1301.67,1306.53,1298.89,1302.95,1300.42071428571
,3/27/06,1302.95,1303.74,1299.09,1301.61,1300.31821428571
,3/28/06,1301.61,1306.24,1291.84,1293.23,1298.75285714286
,3/29/06,1293.23,1305.6,1293.23,1302.89,1298.29714285714
,3/30/06,1302.89,1310.15,1296.72,1300.25,1300.00928571429
,3/31/06,1300.25,1303,1294.83,1294.83,1303.0225
,4/3/06,1302.88,1309.19,1296.65,1297.81,1305.05035714286
,4/4/06,1297.81,1307.55,1294.71,1305.93,1303.12857142857
,4/5/06,1305.93,1312.81,1304.82,1311.56,1301.74571428571
,4/6/06,1311.56,1311.99,1302.44,1309.04,1297.98571428571
,4/7/06,1309.04,1314.07,1294.18,1295.5,1294.90821428571
,4/10/06,1295.51,1300.74,1293.17,1296.6,1292.42678571429
,4/11/06,1296.6,1300.71,1282.96,1286.57,1289.59821428571
,4/12/06,1286.57,1290.93,1286.45,1288.12,1293.28642857143
,4/13/06,1288.12,1292.09,1283.37,1289.12,1297.59428571429
,4/17/06,1289.12,1292.45,1280.74,1285.33,1301.76928571429
,4/18/06,1285.33,1309.02,1285.33,1307.65,1305.36857142857
,4/19/06,1307.65,1310.39,1302.79,1309.93,1307.29285714286
,4/20/06,1309.93,1318.16,1306.38,1311.46,1306.91071428571
,4/21/06,1311.46,1317.67,1306.59,1311.28,1306.99535714286
,4/24/06,1311.28,1311.28,1303.79,1308.11,1307.44035714286
,4/25/06,1308.11,1310.79,1299.17,1301.74,1308.03392857143
,4/26/06,1301.74,1310.97,1301.74,1305.41,1307.24821428571
,4/27/06,1305.41,1315,1295.57,1309.72,1308.69142857143
,4/28/06,1309.72,1316.04,1306.16,1310.61,1308.72571428571
,5/1/06,1310.61,1317.21,1303.46,1305.19,1309.86928571429
,5/2/06,1305.19,1313.66,1305.19,1313.21,1314.015
,5/3/06,1313.21,1313.47,1303.92,1307.85,1317.15892857143
,5/4/06,1307.85,1315.14,1307.85,1312.25,1319.88928571429
,5/5/06,1312.25,1326.53,1312.25,1325.76,1321.52821428571
,5/8/06,1325.76,1326.7,1322.87,1324.66,1318.30392857143
,5/9/06,1324.66,1326.6,1322.48,1325.14,1311.67
,5/10/06,1324.57,1325.51,1317.44,1322.85,1306.44428571429
,5/11/06,1322.63,1322.63,1303.45,1305.92,1301.2475
,5/12/06,1305.88,1305.88,1290.38,1291.24,1291.81357142857
,5/15/06,1291.19,1294.81,1284.51,1294.5,1282.19285714286
,5/16/06,1294.5,1297.88,1288.51,1292.08,1276.13892857143
,5/17/06,1291.73,1291.73,1267.31,1270.32,1270.83857142857
,5/18/06,1270.25,1274.89,1261.75,1261.81,1265.73178571429
