Date,OPEN,HIGH,LOW,LAST_PRICE,CMA
31/01/2011,1543.02,1560.99,1530.55,1534.4,1570.535
01/02/2011,1534.4,1546.38,1531.17,1543.76,1577.8053571429
02/02/2011,1543.76,1598.08,1543.76,1594.87,1585.9992857143
03/02/2011,1594.87,1594.87,1573.01,1581.01,1594.4146428572
06/02/2011,1581.01,1610.6,1580.55,1605.89,1599.6653571429
07/02/2011,1605.89,1624.18,1603.21,1606.43,1601.3646428572
08/02/2011,1606.43,1609.1,1596.11,1606.43,1602.56
09/02/2011,1606.43,1607.84,1596.66,1602.83,1604.2775
10/02/2011,1602.83,1609.55,1595.49,1598.4,1607.0975
13/02/2011,1598.4,1621.55,1598.4,1604.19,1604.3253571429
14/02/2011,1604.19,1618.99,1604.19,1607.61,1587.3610714286
15/02/2011,1607.61,1618.49,1605.87,1615.82,1567.8910714286
16/02/2011,1615.82,1615.82,1587,1594.87,1542.2517857143
20/02/2011,1594.87,1594.87,1534.95,1536.45,1525.7696428572
21/02/2011,1536.45,1540.93,1514.25,1516.43,1508.1853571429
22/02/2011,1516.43,1517.74,1476.32,1479.41,1491.9775
23/02/2011,1479.41,1502.75,1471.15,1499.04,1467.0582142857
24/02/2011,1499.04,1499.04,1478.12,1479.61,1452.2314285714
27/02/2011,1479.61,1508.2,1466.66,1466.83,1428.8110714286
28/02/2011,1466.83,1466.83,1395.55,1410.7,1404.9146428572
01/03/2011,1410.7,1442.8,1409.03,1424.76,1394.76
02/03/2011,1424.76,1424.76,1360.31,1374.43,1385.0564285714
03/03/2011,1374.43,1389.83,1338.56,1352.24,1388.4292857143
06/03/2011,1352.24,1424.6,1352.24,1389.04,1401.4346428572
07/03/2011,1389.04,1389.31,1359.53,1375.13,1414.9514285714
08/03/2011,1375.13,1417.93,1375.13,1412.51,1443.22
09/03/2011,1412.51,1448.55,1412.51,1443.28,1457.1942857143
10/03/2011,1443.28,1453.16,1433.51,1449.98,1459.7614285714
13/03/2011,1449.98,1512.59,1449.98,1512.59,1462.1782142857
14/03/2011,1512.59,1512.59,1465.7,1475.15,1466.0632142857
15/03/2011,1475.15,1475.15,1435.79,1447.08,1477.2728571429
16/03/2011,1447.08,1461.78,1446.09,1454.77,1485.2435714286
17/03/2011,1454.77,1476.4,1436.52,1472.02,1494.8828571429
20/03/2011,1471.63,1520.18,1470.64,1509.82,1506.2932142857
21/03/2011,1509.82,1512.93,1501.68,1506.37,1521.6185714286
22/03/2011,1506.37,1529.81,1506.37,1521.1,1534.0428571429
23/03/2011,1521.1,1530.36,1503.65,1529.4,1543.1507142857
24/03/2011,1529.4,1558.2,1529.4,1552.81,1548.6889285714
27/03/2011,1552.81,1577.5,1551.72,1556.31,1549.4585714286
28/03/2011,1556.31,1559.91,1542.38,1557.55,1552.1971428572
29/03/2011,1557.55,1579.64,1552.81,1555.49,1553.2903571429
30/03/2011,1555.49,1555.49,1539.93,1542.94,1552.0439285714
31/03/2011,1542.94,1557.33,1537.45,1556.04,1548.1978571429
03/04/2011,1556.04,1576.51,1551.97,1554.45,1550.0071428572
04/04/2011,1554.45,1554.57,1546.37,1548.67,1551.2557142857
05/04/2011,1548.67,1558.04,1536.62,1537.68,1556.1046428572
06/04/2011,1537.68,1557.64,1524.36,1557.64,1560.7892857143
07/04/2011,1557.64,1558.28,1542.47,1555.41,1569.2439285714
10/04/2011,1555.41,1573.84,1555.29,1569.8,1578.9067857143
11/04/2011,1569.8,1578.34,1553.04,1572.98,1592.25
12/04/2011,1572.98,1601.87,1567.53,1590.48,1609.0260714286
13/04/2011,1590.48,1614.08,1589.52,1600.46,1623.6392857143
14/04/2011,1600.46,1622.58,1590.18,1622.58,1635.2107142857
17/04/2011,1622.58,1649.68,1619.74,1648.44,1650.3721428572
18/04/2011,1648.44,1655.48,1634.74,1652.76,1661.9196428572
19/04/2011,1652.76,1679.41,1645.82,1654.5,1666.0110714286
20/04/2011,1654.5,1681.47,1654.5,1680.96,1661.0564285714
21/04/2011,1680.96,1691.64,1677.68,1681.93,1654.6728571429
24/04/2011,1681.93,1685.6,1661.77,1665.17,1656.6057142857
25/04/2011,1665.17,1665.17,1636.19,1638.23,1650.0810714286
26/04/2011,1638.23,1651.64,1632.54,1634.75,1642.8589285714
27/04/2011,1634.75,1673.15,1634.75,1666.06,1637.3703571429
28/04/2011,1666.06,1667.25,1631,1634.13,1634.2803571429
01/05/2011,1634.13,1641.18,1625.91,1628.43,1629.5810714286
02/05/2011,1628.43,1637.32,1623.89,1627.86,1622.8610714286
03/05/2011,1627.86,1631.03,1621.92,1629.73,1613.2367857143
04/05/2011,1629.73,1631.57,1617.88,1618.23,1605.3564285714
05/05/2011,1618.23,1621.82,1604.19,1607.29,1603.7871428572
08/05/2011,1607.29,1612.56,1587.36,1591.75,1603.4185714286
09/05/2011,1591.75,1598.23,1583.14,1588.11,1600.8192857143
10/05/2011,1588.11,1608.78,1580.8,1606.78,1596.5585714286
11/05/2011,1606.78,1620.06,1602.09,1608.49,1587.7510714286
12/05/2011,1608.49,1608.97,1594.18,1596.8,1584.4153571429
15/05/2011,1596.8,1597.3,1581.19,1585.45,1584.4803571429
16/05/2011,1585.45,1586.13,1559.46,1562.58,1582.8075
17/05/2011,1562.58,1578.42,1561.45,1578.08,1580.9010714286
18/05/2011,1578.08,1595.16,1577.57,1589.73,1572.0517857143
19/05/2011,1589.73,1589.88,1576.29,1583.01,1564.4010714286
22/05/2011,1583.01,1584.16,1568.54,1578.68,1553.7482142857
23/05/2011,1578.68,1578.68,1543.21,1546.65,1546.3778571429
24/05/2011,1546.65,1548.34,1520.95,1544.28,1543.3367857143
25/05/2011,1544.28,1544.28,1519.49,1526.39,1539.4407142857
26/05/2011,1526.39,1546.6,1526.39,1534.35,1543.2978571429
29/05/2011,1534.35,1546.44,1534.35,1545.42,1551.445
30/05/2011,1545.42,1547.84,1533.31,1535.67,1556.5860714286
31/05/2011,1535.67,1561.93,1535.67,1559.92,1561.0317857143
01/06/2011,1559.92,1574.9,1559.92,1574.4,1563.2125
02/06/2011,1574.4,1574.4,1548.38,1566.34,1564.7228571429
05/06/2011,1566.34,1567.21,1552.03,1566.71,1562.5032142857
06/06/2011,1566.71,1573.57,1562.89,1563.41,1560.6664285714
07/06/2011,1563.41,1578.31,1563.41,1564.88,1557.6842857143
08/06/2011,1564.88,1568.09,1551.76,1552.74,1556.9964285714
09/06/2011,1552.74,1564.58,1550.21,1556.71,1559.1982142857
12/06/2011,1556.71,1556.71,1545.62,1551.67,1569.7671428572
13/06/2011,1551.67,1560.04,1547.09,1557.6,1578.8314285714
14/06/2011,1557.6,1569.29,1556.72,1567.91,1586.0589285714
15/06/2011,1567.91,1602.23,1567.91,1601.55,1585.0592857143
16/06/2011,1601.55,1609.37,1588.64,1600.98,1584.9946428572
19/06/2011,1600.98,1612.65,1597.74,1598.79,1576.7635714286
20/06/2011,1598.79,1599.53,1571.99,1572.46,1565.7853571429
21/06/2011,1572.46,1581.01,1572.46,1578.45,1551.8114285714
22/06/2011,1578.45,1578.45,1547.54,1549.61,1541.8239285714
23/06/2011,1549.61,1557.8,1530.79,1537.48,1530.0282142857
26/06/2011,1537.48,1538.95,1517.89,1521.15,1523.8189285714
27/06/2011,1521.15,1526.43,1512.34,1525.61,1528.6878571429
28/06/2011,1525.61,1531.24,1503.57,1507.61,1535.0246428572
29/06/2011,1507.61,1530.94,1507.61,1516.93,1542.0003571429
03/07/2011,1516.93,1558.87,1516.93,1553.31,1546.485
04/07/2011,1553.31,1562.62,1547,1555.59,1551.2989285714
05/07/2011,1555.59,1559.19,1543.66,1559,1557.2789285714
06/07/2011,1559,1559.02,1544.41,1552.11,1556.5260714286
07/07/2011,1552.11,1564.35,1549.82,1557.85,1550.6964285714
10/07/2011,1557.85,1567.12,1551.94,1567.12,1550.755
11/07/2011,1567.12,1567.58,1547.07,1548.69,1549.4610714286
12/07/2011,1548.69,1548.69,1529.35,1532.92,1547.855
13/07/2011,1532.92,1553.56,1532.92,1553.56,1543.5546428572
14/07/2011,1553.56,1556.12,1543.57,1547.86,1537.3510714286
17/07/2011,1547.86,1547.86,1537.02,1545.02,1533.6878571429
18/07/2011,1545.02,1545.02,1527.63,1533.23,1530.2385714286
19/07/2011,1533.23,1533.88,1515.4,1522.1,1526.3910714286
20/07/2011,1522.1,1538.62,1521.38,1525.83,1521.2528571429
21/07/2011,1525.83,1528.92,1521.63,1523.42,1517.7135714286
24/07/2011,1523.42,1526.74,1517.45,1520.47,1514.3235714286
25/07/2011,1520.47,1531.47,1508.59,1510.58,1511.5157142857
26/07/2011,1510.58,1522.62,1510.58,1511.65,1512.1407142857
27/07/2011,1511.65,1520.44,1505.9,1507.48,1515.2503571429
28/07/2011,1507.48,1508.8,1493.68,1506.13,1520.7757142857
31/07/2011,1506.13,1518.13,1500.28,1517.58,1523.4814285714
01/08/2011,1517.58,1531.69,1517.58,1526.34,1529.0182142857
02/08/2011,1526.34,1537.33,1519.78,1536.42,1519.2914285714
03/08/2011,1536.42,1536.42,1519.22,1527.42,1507.5821428572
04/08/2011,1527.42,1543.43,1527.13,1541.15,1489.8585714286
07/08/2011,1541.15,1541.15,1455.8,1484.31,1478.92
08/08/2011,1484.31,1497.08,1461.11,1473.07,1471.0764285714
09/08/2011,1473.07,1473.07,1429.55,1444.29,1469.4867857143
10/08/2011,1444.29,1476.96,1444.29,1460.96,1467.5682142857
11/08/2011,1460.96,1464.72,1440.64,1464,1467.2042857143
14/08/2011,1464,1483.8,1464,1478.67,1467.6389285714
15/08/2011,1478.67,1478.72,1463.93,1470.39,1468.5825
16/08/2011,1470.39,1476.82,1460.02,1466.5,1464.7171428572
17/08/2011,1466.5,1469.53,1458.95,1467.15,1464.2325
18/08/2011,1467.15,1476.31,1466.84,1468.34,1462.2221428572
21/08/2011,1468.34,1468.34,1440.75,1452.54,1460.5335714286
22/08/2011,1452.54,1465.49,1451.94,1464.86,1461.2285714286
23/08/2011,1464.86,1468.45,1457.97,1458.88,1464.3542857143
24/08/2011,1458.88,1462.32,1454.76,1457.34,1471.6967857143
25/08/2011,1457.34,1470.55,1456.33,1465.01,1475.9960714286
28/08/2011,1465.01,1476.95,1464.34,1474.52,1477.9646428572
29/08/2011,1474.52,1493.68,1473.96,1492.44,1480.9789285714
04/09/2011,1492.44,1501.09,1483,1483.71,1483.7996428572
05/09/2011,1483.71,1487.27,1470.17,1478.84,1483.6810714286
06/09/2011,1478.84,1485.29,1471.65,1485.02,1481.2207142857
07/09/2011,1485.02,1493.2,1485.02,1487.98,1475.4832142857
08/09/2011,1487.98,1491.68,1478.25,1480.6,1471.0196428572
11/09/2011,1480.6,1480.6,1472.84,1473.46,1468.9082142857
12/09/2011,1473.46,1473.97,1459.52,1460.2,1467.4589285714
13/09/2011,1460.2,1472.76,1459.22,1460.69,1467.5867857143
14/09/2011,1460.69,1467.95,1460.03,1466.81,1466.0403571429
15/09/2011,1466.81,1473.83,1461.41,1467.74,1466.0239285714
18/09/2011,1467.74,1480.62,1467.74,1471.58,1467.9135714286
19/09/2011,1471.58,1471.58,1462.27,1462.54,1466.2685714286
20/09/2011,1462.54,1473.76,1458.41,1466.08,1461.2028571429
21/09/2011,1466.08,1476.42,1464.95,1472.65,1456.8707142857
22/09/2011,1472.65,1472.65,1457.41,1460.29,1453.7614285714
25/09/2011,1460.29,1461.52,1445.39,1446.55,1448.9653571429
26/09/2011,1446.55,1450.37,1435.82,1446.59,1443.3560714286
27/09/2011,1446.59,1454.27,1446.14,1448.46,1438.4792857143
28/09/2011,1448.46,1449.56,1435.69,1438.41,1429.5978571429
29/09/2011,1438.41,1438.93,1429.79,1431.71,1417.5314285714
02/10/2011,1431.71,1433.77,1426.25,1429.73,1407.0232142857
03/10/2011,1429.73,1429.73,1406.64,1407.58,1401.2992857143
04/10/2011,1407.58,1407.58,1379.87,1387.31,1398.1817857143
05/10/2011,1387.31,1396.69,1384.89,1385.08,1394.32
06/10/2011,1385.08,1397.26,1385.08,1395.43,1391.5457142857
09/10/2011,1395.43,1402.35,1395.28,1398.28,1389.2203571429
10/10/2011,1398.28,1398.75,1386.34,1389.57,1387.9621428572
11/10/2011,1389.57,1400.7,1384.69,1387.9,1384.3089285714
12/10/2011,1387.9,1394.71,1379.27,1383.72,1378.9321428572
13/10/2011,1383.72,1390.44,1373.37,1384.58,1372.4710714286
16/10/2011,1384.58,1388.65,1366.4,1374.61,1368.8689285714
17/10/2011,1374.61,1378.33,1362.79,1366.22,1366.9507142857
18/10/2011,1366.22,1368.13,1352.86,1357.71,1365.2375
19/10/2011,1357.71,1368.4,1357.71,1363.35,1363.1482142857
20/10/2011,1363.35,1366.34,1356.44,1366.34,1360.425
23/10/2011,1366.34,1367.99,1360.61,1364.08,1358.4864285714
24/10/2011,1364.08,1364.53,1352.7,1359.77,1363.5175
25/10/2011,1359.77,1362.63,1349.78,1353.69,1376.7117857143
26/10/2011,1353.69,1359.69,1347.41,1353.84,1386.1035714286
27/10/2011,1353.84,1379.95,1350.76,1379.95,1387.6678571429
30/10/2011,1379.95,1426.28,1379.95,1415.78,1387.2592857143
31/10/2011,1415.78,1416.18,1398.13,1408.06,1387.9182142857
01/11/2011,1408.06,1408.06,1376.08,1382.71,1388.9321428572
02/11/2011,1382.71,1386.22,1370.13,1377.48,1386.8146428572
03/11/2011,1377.48,1384.28,1362.99,1384.28,1387.0957142857
09/11/2011,1384.28,1394.01,1384.28,1390.07,1386.9757142857
10/11/2011,1390.07,1390.07,1374.47,1382.72,1387.6839285714
13/11/2011,1382.72,1396.71,1382.72,1392.71,1387.92
14/11/2011,1392.71,1393.82,1386.99,1387.81,1385.7914285714
15/11/2011,1387.81,1390.95,1380.5,1388.23,1380.8121428572
16/11/2011,1388.23,1388.89,1380.97,1387.13,1373.7303571429
17/11/2011,1387.13,1387.13,1377.11,1379.05,1366.6096428572
20/11/2011,1379.05,1379.59,1361.9,1366.9,1359.9703571429
21/11/2011,1366.9,1366.9,1348.52,1355.18,1355.1660714286
22/11/2011,1355.18,1355.28,1345.98,1351.09,1350.5375
23/11/2011,1351.09,1352.27,1341.84,1347.07,1353.3975
24/11/2011,1347.07,1350.16,1338.79,1348.59,1357.4421428572
27/11/2011,1348.59,1353.08,1341.11,1343.63,1363.4853571429
28/11/2011,1343.63,1367.48,1343.63,1367.37,1375.03
29/11/2011,1367.37,1372.72,1359.51,1370.44,1383.4503571429
30/11/2011,1370.44,1383.55,1367.85,1378.94,1385.8675
04/12/2011,1378.94,1413.76,1378.94,1404.34,1387.8960714286
05/12/2011,1404.34,1410.72,1396.92,1399.45,1387.9267857143
06/12/2011,1399.45,1399.45,1382,1382.92,1390.5003571429
07/12/2011,1382.92,1390.51,1378.93,1386.27,1389.9314285714
08/12/2011,1386.27,1386.27,1378.69,1384.37,1390.2396428572
11/12/2011,1384.37,1398.32,1384.37,1396.97,1388.9646428572
12/12/2011,1396.97,1398.99,1386.98,1388.19,1383.8082142857
13/12/2011,1388.19,1393.93,1380.83,1393.02,1380.3903571429
14/12/2011,1393.02,1398.43,1383.69,1385.07,1377.9635714286
15/12/2011,1385.07,1385.07,1353.18,1367.49,1372.55
18/12/2011,1367.49,1377.39,1365.66,1372.24,1362.1957142857
19/12/2011,1372.24,1380.2,1364.23,1374.2,1354.5
20/12/2011,1374.2,1381.9,1360.19,1360.8,1345.9925
21/12/2011,1360.8,1371.72,1334.52,1335.87,1339.9257142857
22/12/2011,1335.87,1341.84,1329.14,1339.03,1332.6414285714
25/12/2011,1339.03,1346.26,1326.65,1328.07,1334.0060714286
26/12/2011,1328.07,1329.69,1318.73,1329.69,1338.0910714286
27/12/2011,1329.69,1337.25,1317.92,1319.42,1339.4832142857
28/12/2011,1319.42,1346.47,1319.42,1346.47,1342.8946428572
29/12/2011,1346.47,1357.23,1344.99,1353.39,1344.9357142857
02/01/2012,1353.39,1353.39,1338.48,1341.56,1346.865
03/01/2012,1341.56,1355.21,1340.75,1350.45,1344.6692857143
04/01/2012,1350.45,1351.67,1344.18,1346.6,1342.0260714286
05/01/2012,1346.6,1350.61,1335.41,1348.8,1340.9882142857
08/01/2012,1348.8,1348.8,1331.81,1335.03,1338.7171428572
09/01/2012,1335.03,1336.05,1329.86,1335.47,1335.2382142857
10/01/2012,1335.47,1340.32,1335.02,1340.32,1329.31
11/01/2012,1340.32,1340.82,1330.55,1333.52,1321.2217857143
12/01/2012,1333.52,1333.92,1326.87,1327.54,1317.1221428572
15/01/2012,1327.54,1327.66,1313.63,1314.47,1319.1071428572
16/01/2012,1314.47,1318.42,1294.1,1301.24,1320.3764285714
17/01/2012,1301.24,1310.4,1297.51,1310.4,1323.8021428572
18/01/2012,1310.4,1334.76,1310.4,1331.22,1328.72
19/01/2012,1331.22,1335.44,1317.22,1327.75,1339.0003571429
22/01/2012,1327.75,1335.52,1325.51,1334.58,1355.5132142857
23/01/2012,1334.58,1346.2,1334.21,1340.7,1371.0853571429
24/01/2012,1340.7,1364.37,1340.45,1364.03,1382.1846428572
25/01/2012,1364.03,1396.04,1364.03,1396.04,1391.7842857143
26/01/2012,1396.04,1408.88,1381.93,1405.82,1406.1307142857
29/01/2012,1405.82,1422.17,1398.47,1401.56,1421.3175
30/01/2012,1401.56,1411.12,1394.5,1405.61,1428.0821428572
31/01/2012,1405.61,1436.2,1405.3,1435.72,1439.9978571429
01/02/2012,1435.72,1454.18,1433.27,1453.53,1451.735
02/02/2012,1453.53,1459.73,1433.96,1435.96,1460.4121428572
05/02/2012,1435.96,1467.36,1435.96,1466.84,1468.6075
06/02/2012,1466.84,1503.08,1456.79,1476.24,1475.1596428572
07/02/2012,1476.24,1496.66,1467.06,1474.06,1480.3864285714
08/02/2012,1474.06,1482.49,1457.66,1482.49,1492.5121428572
09/02/2012,1482.49,1494.73,1475.52,1486.9,1505.9982142857
12/02/2012,1486.9,1490.55,1480.53,1488.91,1512.8314285714
13/02/2012,1488.91,1524.84,1486.46,1521.56,1516.2685714286
14/02/2012,1521.56,1550.66,1521.56,1539.23,1531.9660714286
15/02/2012,1539.23,1549.48,1514.15,1522.96,1543.9617857143
16/02/2012,1522.96,1530.8,1514.35,1516.05,1559.8575
19/02/2012,1516.05,1572.97,1516.05,1571.09,1575.0842857143
20/02/2012,1571.09,1580.99,1563.96,1568.94,1593.0285714286
21/02/2012,1568.94,1597.39,1555.37,1596.26,1618.705
22/02/2012,1596.26,1614.53,1594.62,1608.92,1633.3257142857
23/02/2012,1608.92,1633.5,1605.97,1632.27,1654.0175
26/02/2012,1632.27,1679.86,1632.27,1676.49,1678.2214285714
27/02/2012,1676.49,1679.13,1648.11,1654.2,1689.5528571429
28/02/2012,1654.2,1701.46,1649.46,1698.22,1710.155
29/02/2012,1698.22,1745.1,1698.22,1730.43,1725.5860714286
01/03/2012,1730.43,1745.77,1679.12,1702.01,1720.3875
04/03/2012,1702.01,1768.71,1702.01,1754.2,1694.3832142857
05/03/2012,1754.2,1778.25,1740.81,1754.27,1670.7146428572
06/03/2012,1754.27,1776.04,1683.84,1689.18,1669.2246428572
07/03/2012,1689.18,1689.18,1602.55,1607.77,1664.4778571429
08/03/2012,1607.77,1645.04,1591.84,1610.48,1664.6253571429
11/03/2012,1610.48,1687.11,1610.48,1686.66,1669.5985714286
12/03/2012,1686.66,1729.51,1661.29,1667.38,1674.9339285714
13/03/2012,1667.38,1682.01,1651.88,1682.01,1674.7403571429
14/03/2012,1682.01,1711.75,1682.01,1691,1674.5646428572
15/03/2012,1691,1701.76,1675.05,1683.41,1666.1421428572
18/03/2012,1683.41,1691.16,1650.58,1660.47,1662.3153571429
19/03/2012,1660.47,1681.57,1639.56,1668.07,1660.1028571429
20/03/2012,1668.07,1673.49,1637.41,1643.31,1660.8971428572
21/03/2012,1643.31,1661.5,1638.97,1655.5,1659.0407142857
22/03/2012,1655.5,1666.51,1652.97,1660.26,1657.4275
25/03/2012,1660.26,1676.58,1657.43,1669.18,1663.7860714286
26/03/2012,1669.18,1672.73,1650.52,1655.46,1661.0275
27/03/2012,1655.46,1666.66,1648.7,1652.44,1661.2703571429
28/03/2012,1652.44,1683.18,1648.89,1683.18,1659.4728571429
29/03/2012,1683.18,1683.38,1643.63,1648.87,1667.705
01/04/2012,1648.87,1673.37,1648.39,1661.67,1677.47
02/04/2012,1661.67,1665.5,1652.16,1654.39,1681.3264285714
03/04/2012,1654.39,1697.47,1650.65,1693.67,1679.4964285714
04/04/2012,1693.67,1706.6,1685.19,1703.3,1675.4289285714
05/04/2012,1703.3,1703.92,1677.54,1686.5,1676.2525
08/04/2012,1686.5,1686.83,1663.52,1668.62,1674.8810714286
09/04/2012,1668.62,1670.18,1652.18,1657.59,1674.5628571429
10/04/2012,1657.59,1687.11,1657.59,1678.4,1673.8803571429
11/04/2012,1678.4,1684.76,1665.17,1672.01,1667.7282142857
12/04/2012,1672.01,1687.04,1671.53,1678.74,1662.8789285714
15/04/2012,1678.74,1680.16,1650.07,1675.15,1657.1028571429
16/04/2012,1675.15,1675.15,1640.36,1649.25,1650.7603571429
17/04/2012,1649.25,1654.46,1641.29,1649.14,1648.8392857143
18/04/2012,1649.14,1657.78,1634.72,1642.65,1645.2846428572
19/04/2012,1642.65,1643.56,1617.3,1638.25,1650.4689285714
22/04/2012,1638.25,1656.9,1638.25,1650.2,1653.3878571429
23/04/2012,1650.2,1650.72,1629.06,1640.55,1653.8235714286
24/04/2012,1640.55,1670.05,1630.29,1670.05,1651.0457142857
25/04/2012,1670.05,1674.06,1657.52,1660.26,1646.26
26/04/2012,1660.26,1667.12,1649.52,1651.9,1639.8775
29/04/2012,1651.9,1666.11,1638.96,1639.44,1627.7978571429
30/04/2012,1639.44,1647.14,1626.49,1630.95,1613.5689285714
01/05/2012,1630.95,1631.07,1614.15,1623.52,1597.0289285714
02/05/2012,1623.52,1623.76,1591.92,1596.92,1585.0271428572
03/05/2012,1596.92,1597.42,1579.59,1582.09,1574.0942857143
06/05/2012,1582.09,1582.09,1551.51,1560.28,1558.9078571429
07/05/2012,1560.28,1565.18,1546.31,1564.15,1544.4560714286
08/05/2012,1564.15,1570.62,1554.7,1555.89,1527.1842857143
09/05/2012,1555.89,1558.72,1526.63,1526.94,1512.2214285714
10/05/2012,1526.94,1534.17,1503.43,1515.02,1501.9375
13/05/2012,1515.02,1515.02,1484.28,1488.24,1489.2235714286
14/05/2012,1488.24,1508.94,1478.57,1481.95,1482.3871428572
15/05/2012,1481.95,1490.62,1476.02,1486.36,1476.1639285714
16/05/2012,1486.36,1486.72,1456.53,1466.08,1477.4796428572
17/05/2012,1466.08,1479.31,1465.15,1475.58,1481.8746428572
20/05/2012,1475.58,1475.58,1455.74,1466.56,1481.8575
21/05/2012,1466.56,1491.72,1465.85,1488.09,1481.7989285714
22/05/2012,1488.09,1505.75,1488.09,1496.56,1482.1492857143
23/05/2012,1496.56,1496.56,1476.99,1480.1,1481.1625
24/05/2012,1480.1,1482.52,1474.6,1479.67,1479.6060714286
27/05/2012,1479.67,1484.97,1473.92,1480.35,1476.6592857143
28/05/2012,1480.35,1482.56,1475.45,1477.04,1474.5567857143
29/05/2012,1477.04,1479.74,1468.8,1474.97,1465.9271428572
30/05/2012,1474.97,1477.34,1459.87,1470.61,1457.4728571429
31/05/2012,1470.61,1474.9,1461,1471.49,1453.7339285714
03/06/2012,1471.49,1471.49,1432.79,1441.8,1452.6260714286
04/06/2012,1441.8,1442.75,1425.34,1437.03,1454.2035714286
05/06/2012,1437.03,1451.1,1437.03,1449.8,1457.0189285714
06/06/2012,1449.8,1456.53,1446,1455.96,1463.9546428572
07/06/2012,1455.96,1467.96,1455.96,1463.69,1466.9342857143
10/06/2012,1463.69,1469.87,1460.72,1467.03,1471.2089285714
11/06/2012,1467.03,1487.36,1466.45,1483,1470.4928571429
12/06/2012,1483,1483,1463.93,1468.82,1471.7567857143
13/06/2012,1468.82,1480.02,1468.82,1477.86,1473.7792857143
14/06/2012,1477.86,1477.86,1459.66,1463.73,1474.5903571429
18/06/2012,1463.73,1477.52,1463.73,1473.64,1473.5307142857
19/06/2012,1473.64,1479.6,1471.95,1479.2,1470.4917857143
20/06/2012,1479.2,1488.36,1472.51,1476.57,1466.6364285714
21/06/2012,1476.57,1476.57,1465.04,1470.45,1463.1103571429
24/06/2012,1470.45,1471.88,1459.6,1460.74,1459.3167857143
25/06/2012,1460.74,1463.95,1450.42,1456.32,1456.2121428572
26/06/2012,1456.32,1460.22,1451.62,1454.56,1456.7460714286
27/06/2012,1454.56,1460.61,1450.55,1452.18,1458.2942857143
28/06/2012,1452.18,1459.77,1449.36,1451.87,1469.4625
01/07/2012,1451.87,1467.31,1451.87,1462.52,1475.9921428572
02/07/2012,1462.52,1466.08,1454.46,1464.57,1485.1139285714
03/07/2012,1464.57,1502.21,1464.57,1502.21,1490.81
04/07/2012,1502.21,1513.04,1487.14,1489.58,1493.3114285714
05/07/2012,1489.58,1506.78,1487.29,1504.7,1493.4914285714
08/07/2012,1504.7,1505.4,1495.63,1498.16,1490.695
09/07/2012,1498.16,1501.23,1489.49,1491.95,1490.0660714286
10/07/2012,1491.95,1493.14,1479.13,1488.39,1492.6996428572
11/07/2012,1488.39,1488.39,1476.44,1480.18,1498.3678571429
12/07/2012,1480.18,1492.63,1478.7,1491.08,1506.8360714286
15/07/2012,1491.08,1506.76,1491.08,1502.54,1518.3853571429
16/07/2012,1502.54,1519.02,1502.54,1516.53,1525.3717857143
17/07/2012,1516.53,1531.62,1516.53,1529.42,1525.7007142857
18/07/2012,1529.42,1546.21,1525.18,1546.21,1519.1360714286
19/07/2012,1546.21,1552.17,1532.31,1535.71,1515.405
22/07/2012,1535.71,1536.94,1514.71,1515.84,1510.4903571429
23/07/2012,1515.84,1517.91,1492.3,1493.36,1508.4357142857
24/07/2012,1493.36,1505.73,1492.77,1505.02,1506.8914285714
25/07/2012,1505.02,1505.85,1495.76,1500.64,1513.8842857143
26/07/2012,1500.64,1510.71,1499.33,1509.81,1521.9867857143
29/07/2012,1509.81,1525.02,1506.62,1509.05,1530.4371428572
30/07/2012,1509.05,1542.57,1508.1,1537.89,1537.6310714286
31/07/2012,1537.89,1549.98,1537.89,1542.64,1549.3714285714
01/08/2012,1542.64,1551.41,1532.44,1547.86,1554.3796428572
02/08/2012,1547.86,1555.11,1546.13,1550.62,1557.0614285714
05/08/2012,1550.62,1575.32,1550.62,1575.32,1557.7532142857
06/08/2012,1575.32,1579.11,1557.6,1559.06,1561.9907142857
07/08/2012,1559.06,1561.88,1552.13,1556.79,1564.1689285714
08/08/2012,1556.79,1560.52,1545.99,1555.65,1568.8867857143
09/08/2012,1555.65,1573.28,1555.06,1572.37,1571.5378571429
12/08/2012,1572.37,1573.44,1563.49,1568.38,1574.4496428572
13/08/2012,1568.38,1583.58,1567.56,1581.47,1577.0975
14/08/2012,1581.47,1587.13,1571.57,1577.61,1577.7339285714
15/08/2012,1577.61,1578.98,1566.39,1578.98,1580.4557142857
16/08/2012,1578.98,1586.03,1573.79,1580.77,1579.11
22/08/2012,1580.77,1592.09,1575.74,1576.15,1573.9710714286
23/08/2012,1576.15,1587.42,1575.33,1587.42,1566.2832142857
26/08/2012,1587.42,1590.89,1569.89,1573.3,1562.3107142857
27/08/2012,1573.3,1573.35,1555.48,1558.83,1557.2110714286
28/08/2012,1558.83,1562.44,1539.66,1545.4,1552.7307142857
29/08/2012,1545.4,1555.82,1541.89,1555.66,1549.8592857143
30/08/2012,1555.66,1555.69,1542.54,1547.82,1550.0203571429
02/09/2012,1547.82,1558.09,1543.55,1545.59,1549.8717857143
03/09/2012,1545.59,1547.8,1538.93,1547.66,1551.3964285714
04/09/2012,1547.66,1554.55,1540.06,1554.11,1556.4775
05/09/2012,1554.11,1554.28,1544.64,1550.13,1557.4889285714
