Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CMA
06/07/1970,71.78,71.78,71.78,71.78,72.7589285714
07/07/1970,71.23,71.23,71.23,71.23,73.2317857143
08/07/1970,73,73,73,73,73.6160714286
09/07/1970,74.06,74.06,74.06,74.06,73.9339285714
10/07/1970,74.57,74.57,74.57,74.57,74.4007142857
13/07/1970,74.48,74.48,74.48,74.48,75.0217857143
14/07/1970,74.42,74.42,74.42,74.42,75.7978571429
15/07/1970,75.23,75.23,75.23,75.23,76.4139285714
16/07/1970,76.34,76.34,76.34,76.34,76.7142857143
17/07/1970,77.69,77.69,77.69,77.69,76.9410714286
20/07/1970,77.72,77.72,77.72,77.72,77.3192857143
21/07/1970,76.98,76.98,76.98,76.98,77.5246428571
22/07/1970,77.03,77.03,77.03,77.03,77.595
23/07/1970,78,78,78,78,77.6485714286
24/07/1970,77.82,77.82,77.82,77.82,77.7667857143
27/07/1970,77.65,77.65,77.65,77.65,77.8810714286
28/07/1970,77.77,77.77,77.77,77.77,77.9514285714
29/07/1970,78.04,78.04,78.04,78.04,77.7278571429
30/07/1970,78.07,78.07,78.07,78.07,77.5817857143
31/07/1970,78.05,78.05,78.05,78.05,77.4557142857
03/08/1970,77.02,77.02,77.02,77.02,77.3214285714
04/08/1970,77.19,77.19,77.19,77.19,77.2617857143
05/08/1970,77.18,77.18,77.18,77.18,76.9592857143
06/08/1970,77.08,77.08,77.08,77.08,76.6285714286
07/08/1970,77.28,77.28,77.28,77.28,76.2775
10/08/1970,76.2,76.2,76.2,76.2,75.8185714286
11/08/1970,75.82,75.82,75.82,75.82,75.5514285714
12/08/1970,75.42,75.42,75.42,75.42,75.3932142857
13/08/1970,74.76,74.76,74.76,74.76,75.515
14/08/1970,75.18,75.18,75.18,75.18,75.8653571429
17/08/1970,75.33,75.33,75.33,75.33,76.3585714286
18/08/1970,76.2,76.2,76.2,76.2,77.1867857143
19/08/1970,76.96,76.96,76.96,76.96,78.3160714286
20/08/1970,77.64,77.64,77.64,77.64,79.2553571429
21/08/1970,79.24,79.24,79.24,79.24,80.005
24/08/1970,80.99,80.99,80.99,80.99,80.5121428571
25/08/1970,81.12,81.12,81.12,81.12,81.04
26/08/1970,81.21,81.21,81.21,81.21,81.3078571429
27/08/1970,81.08,81.08,81.08,81.08,81.2946428571
28/08/1970,81.86,81.86,81.86,81.86,81.2228571429
31/08/1970,81.52,81.52,81.52,81.52,81.4346428571
01/09/1970,80.95,80.95,80.95,80.95,81.7967857143
02/09/1970,80.96,80.96,80.96,80.96,82.1535714286
03/09/1970,82.09,82.09,82.09,82.09,82.3778571429
04/09/1970,82.83,82.83,82.83,82.83,82.4464285714
08/09/1970,83.04,83.04,83.04,83.04,82.5421428571
09/09/1970,82.79,82.79,82.79,82.79,82.4692857143
10/09/1970,82.3,82.3,82.3,82.3,82.1792857143
11/09/1970,82.52,82.52,82.52,82.52,82.0228571429
14/09/1970,82.07,82.07,82.07,82.07,82.0285714286
15/09/1970,81.36,81.36,81.36,81.36,82.1435714286
16/09/1970,81.79,81.79,81.79,81.79,82.0871428571
17/09/1970,82.29,82.29,82.29,82.29,81.9821428571
18/09/1970,82.62,82.62,82.62,82.62,82.2003571429
21/09/1970,81.91,81.91,81.91,81.91,82.6614285714
22/09/1970,81.66,81.66,81.66,81.66,83.0464285714
23/09/1970,82.83,82.83,82.83,82.83,83.3260714286
24/09/1970,83.91,83.91,83.91,83.91,83.6596428571
25/09/1970,83.97,83.97,83.97,83.97,83.9107142857
28/09/1970,83.86,83.86,83.86,83.86,84.1071428571
29/09/1970,84.3,84.3,84.3,84.3,84.4185714286
30/09/1970,84.21,84.21,84.21,84.21,84.9742857143
01/10/1970,84.32,84.32,84.32,84.32,85.5335714286
02/10/1970,85.16,85.16,85.16,85.16,86
05/10/1970,86.47,86.47,86.47,86.47,86.1232142857
06/10/1970,86.85,86.85,86.85,86.85,85.97
07/10/1970,86.89,86.89,86.89,86.89,85.5582142857
08/10/1970,85.95,85.95,85.95,85.95,85.1242857143
09/10/1970,85.08,85.08,85.08,85.08,84.7621428571
12/10/1970,84.17,84.17,84.17,84.17,84.5964285714
13/10/1970,84.06,84.06,84.06,84.06,84.4167857143
14/10/1970,84.19,84.19,84.19,84.19,84.0478571429
15/10/1970,84.65,84.65,84.65,84.65,83.9014285714
16/10/1970,84.28,84.28,84.28,84.28,83.8114285714
19/10/1970,83.15,83.15,83.15,83.15,83.6696428571
20/10/1970,83.64,83.64,83.64,83.64,83.6496428571
21/10/1970,83.66,83.66,83.66,83.66,83.5296428571
22/10/1970,83.38,83.38,83.38,83.38,83.41
23/10/1970,83.77,83.77,83.77,83.77,83.4092857143
26/10/1970,83.31,83.31,83.31,83.31,83.3810714286
27/10/1970,83.12,83.12,83.12,83.12,83.3353571429
28/10/1970,83.43,83.43,83.43,83.43,83.3692857143
29/10/1970,83.36,83.36,83.36,83.36,83.5760714286
30/10/1970,83.25,83.25,83.25,83.25,83.8092857143
02/11/1970,83.51,83.51,83.51,83.51,83.9314285714
03/11/1970,84.22,84.22,84.22,84.22,84.0485714286
04/11/1970,84.39,84.39,84.39,84.39,84.25
05/11/1970,84.1,84.1,84.1,84.1,84.4346428571
06/11/1970,84.22,84.22,84.22,84.22,84.6242857143
09/11/1970,84.67,84.67,84.67,84.67,84.5396428571
10/11/1970,84.79,84.79,84.79,84.79,84.2625
11/11/1970,85.03,85.03,85.03,85.03,83.9892857143
12/11/1970,84.15,84.15,84.15,84.15,83.7717857143
13/11/1970,83.37,83.37,83.37,83.37,83.4482142857
16/11/1970,83.24,83.24,83.24,83.24,83.2217857143
17/11/1970,83.34,83.34,83.34,83.34,83.265
18/11/1970,82.79,82.79,82.79,82.79,83.485
19/11/1970,82.91,82.91,82.91,82.91,83.8367857143
20/11/1970,83.72,83.72,83.72,83.72,84.2157142857
23/11/1970,84.24,84.24,84.24,84.24,84.7385714286
24/11/1970,84.78,84.78,84.78,84.78,85.4864285714
25/11/1970,85.09,85.09,85.09,85.09,86.1442857143
27/11/1970,85.93,85.93,85.93,85.93,86.8917857143
30/11/1970,87.2,87.2,87.2,87.2,87.5742857143
01/12/1970,87.47,87.47,87.47,87.47,88.2303571429
02/12/1970,88.48,88.48,88.48,88.48,88.8392857143
03/12/1970,88.9,88.9,88.9,88.9,89.1575
04/12/1970,89.46,89.46,89.46,89.46,89.3667857143
07/12/1970,89.94,89.94,89.94,89.94,89.5875
08/12/1970,89.47,89.47,89.47,89.47,89.8057142857
09/12/1970,89.54,89.54,89.54,89.54,89.8453571429
10/12/1970,89.92,89.92,89.92,89.92,89.8178571429
11/12/1970,90.26,90.26,90.26,90.26,89.7982142857
14/12/1970,89.8,89.8,89.8,89.8,89.8664285714
15/12/1970,89.66,89.66,89.66,89.66,89.9592857143
16/12/1970,89.72,89.72,89.72,89.72,89.9578571429
17/12/1970,90.04,90.04,90.04,90.04,89.9807142857
18/12/1970,90.22,90.22,90.22,90.22,90.0264285714
21/12/1970,89.94,89.94,89.94,89.94,90.1889285714
22/12/1970,90.04,90.04,90.04,90.04,90.4375
23/12/1970,90.1,90.1,90.1,90.1,90.8846428571
24/12/1970,90.61,90.61,90.61,90.61,91.3064285714
28/12/1970,91.09,91.09,91.09,91.09,91.625
29/12/1970,92.08,92.08,92.08,92.08,91.6146428571
30/12/1970,92.27,92.27,92.27,92.27,91.7271428571
31/12/1970,92.15,92.15,92.15,92.15,91.9164285714
04/01/1971,91.15,91.15,91.15,91.15,92.0510714286
05/01/1971,91.8,91.8,91.8,91.8,92.0921428571
06/01/1971,92.35,92.35,92.35,92.35,92.0767857143
07/01/1971,92.38,92.38,92.38,92.38,92.2567857143
08/01/1971,92.19,92.19,92.19,92.19,92.3764285714
11/01/1971,91.98,91.98,91.98,91.98,92.5057142857
12/01/1971,92.72,92.72,92.72,92.72,92.6567857143
13/01/1971,92.56,92.56,92.56,92.56,92.8785714286
14/01/1971,92.8,92.8,92.8,92.8,93.1510714286
15/01/1971,93.03,93.03,93.03,93.03,93.3725
18/01/1971,93.41,93.41,93.41,93.41,93.6321428571
19/01/1971,93.76,93.76,93.76,93.76,94.0117857143
20/01/1971,93.78,93.78,93.78,93.78,94.4085714286
21/01/1971,94.19,94.19,94.19,94.19,94.7942857143
22/01/1971,94.88,94.88,94.88,94.88,94.9135714286
25/01/1971,95.28,95.28,95.28,95.28,95.06
26/01/1971,95.59,95.59,95.59,95.59,95.3221428571
27/01/1971,94.89,94.89,94.89,94.89,95.6442857143
28/01/1971,95.21,95.21,95.21,95.21,95.8892857143
29/01/1971,95.88,95.88,95.88,95.88,96.1289285714
01/02/1971,96.42,96.42,96.42,96.42,96.3178571429
02/02/1971,96.43,96.43,96.43,96.43,96.5475
03/02/1971,96.63,96.63,96.63,96.63,96.8342857143
04/02/1971,96.62,96.62,96.62,96.62,97.0560714286
05/02/1971,96.93,96.93,96.93,96.93,97.1896428571
08/02/1971,97.45,97.45,97.45,97.45,97.4185714286
09/02/1971,97.51,97.51,97.51,97.51,97.7246428571
10/02/1971,97.39,97.39,97.39,97.39,98.0239285714
11/02/1971,97.91,97.91,97.91,97.91,98.1353571429
12/02/1971,98.43,98.43,98.43,98.43,98.0414285714
16/02/1971,98.66,98.66,98.66,98.66,97.7385714286
17/02/1971,98.2,98.2,98.2,98.2,97.2082142857
18/02/1971,97.56,97.56,97.56,97.56,96.83
19/02/1971,96.74,96.74,96.74,96.74,96.6767857143
22/02/1971,95.72,95.72,95.72,95.72,96.6317857143
23/02/1971,96.09,96.09,96.09,96.09,96.6064285714
24/02/1971,96.73,96.73,96.73,96.73,96.6953571429
25/02/1971,96.92,96.92,96.92,96.92,96.7992857143
26/02/1971,96.75,96.75,96.75,96.75,96.8871428571
01/03/1971,97,97,97,97,97.1735714286
02/03/1971,96.98,96.98,96.98,96.98,97.6546428571
03/03/1971,96.95,96.95,96.95,96.95,98.1610714286
04/03/1971,97.92,97.92,97.92,97.92,98.5996428571
05/03/1971,98.96,98.96,98.96,98.96,98.9014285714
08/03/1971,99.38,99.38,99.38,99.38,99.1435714286
09/03/1971,99.46,99.46,99.46,99.46,99.3446428571
10/03/1971,99.3,99.3,99.3,99.3,99.7371428571
11/03/1971,99.39,99.39,99.39,99.39,100.155
12/03/1971,99.57,99.57,99.57,99.57,100.47
15/03/1971,100.71,100.71,100.71,100.71,100.7403571429
16/03/1971,101.21,101.21,101.21,101.21,100.9039285714
17/03/1971,101.12,101.12,101.12,101.12,100.9089285714
18/03/1971,101.19,101.19,101.19,101.19,100.785
19/03/1971,101.01,101.01,101.01,101.01,100.4707142857
22/03/1971,100.62,100.62,100.62,100.62,100.1928571429
23/03/1971,100.28,100.28,100.28,100.28,100.0571428571
24/03/1971,99.62,99.62,99.62,99.62,99.9832142857
25/03/1971,99.61,99.61,99.61,99.61,100.0082142857
26/03/1971,99.95,99.95,99.95,99.95,100.0725
29/03/1971,100.03,100.03,100.03,100.03,100.1678571429
30/03/1971,100.26,100.26,100.26,100.26,100.3017857143
31/03/1971,100.31,100.31,100.31,100.31,100.4596428571
01/04/1971,100.39,100.39,100.39,100.39,100.7553571429
02/04/1971,100.56,100.56,100.56,100.56,101.1128571429
05/04/1971,100.79,100.79,100.79,100.79,101.4307142857
06/04/1971,101.51,101.51,101.51,101.51,101.8778571429
07/04/1971,101.98,101.98,101.98,101.98,102.2582142857
08/04/1971,102.1,102.1,102.1,102.1,102.6435714286
12/04/1971,102.88,102.88,102.88,102.88,102.9660714286
13/04/1971,102.98,102.98,102.98,102.98,103.1835714286
14/04/1971,103.37,103.37,103.37,103.37,103.4603571429
15/04/1971,103.52,103.52,103.52,103.52,103.5646428571
16/04/1971,103.49,103.49,103.49,103.49,103.5525
19/04/1971,104.01,104.01,104.01,104.01,103.5732142857
20/04/1971,103.61,103.61,103.61,103.61,103.6957142857
21/04/1971,103.36,103.36,103.36,103.36,103.7664285714
22/04/1971,103.56,103.56,103.56,103.56,103.9346428571
23/04/1971,104.05,104.05,104.05,104.05,104.1657142857
26/04/1971,103.94,103.94,103.94,103.94,104.3346428571
27/04/1971,104.39,104.39,104.39,104.39,104.2971428571
28/04/1971,104.77,104.77,104.77,104.77,104.0735714286
29/04/1971,104.63,104.63,104.63,104.63,103.9846428571
30/04/1971,103.95,103.95,103.95,103.95,103.9025
03/05/1971,103.29,103.29,103.29,103.29,103.6885714286
04/05/1971,103.79,103.79,103.79,103.79,103.4260714286
05/05/1971,103.78,103.78,103.78,103.78,103.1039285714
06/05/1971,103.23,103.23,103.23,103.23,102.9278571429
07/05/1971,102.87,102.87,102.87,102.87,102.8692857143
10/05/1971,102.36,102.36,102.36,102.36,102.7721428571
11/05/1971,102.62,102.62,102.62,102.62,102.5942857143
12/05/1971,102.9,102.9,102.9,102.9,102.0925
13/05/1971,102.69,102.69,102.69,102.69,101.7164285714
14/05/1971,102.21,102.21,102.21,102.21,101.4732142857
17/05/1971,100.69,100.69,100.69,100.69,101.3360714286
18/05/1971,100.83,100.83,100.83,100.83,101.1657142857
19/05/1971,101.07,101.07,101.07,101.07,100.8485714286
20/05/1971,101.31,101.31,101.31,101.31,100.4578571429
21/05/1971,100.99,100.99,100.99,100.99,100.195
24/05/1971,100.13,100.13,100.13,100.13,99.9239285714
25/05/1971,99.47,99.47,99.47,99.47,99.7614285714
26/05/1971,99.59,99.59,99.59,99.59,99.7928571429
27/05/1971,99.4,99.4,99.4,99.4,100.0539285714
28/05/1971,99.63,99.63,99.63,99.63,100.3285714286
01/06/1971,100.2,100.2,100.2,100.2,100.6442857143
02/06/1971,100.96,100.96,100.96,100.96,100.8546428571
03/06/1971,101.01,101.01,101.01,101.01,100.8046428571
04/06/1971,101.3,101.3,101.3,101.3,100.7142857143
07/06/1971,101.14,101.14,101.14,101.14,100.6878571429
08/06/1971,100.32,100.32,100.32,100.32,100.7532142857
09/06/1971,100.29,100.29,100.29,100.29,100.6021428571
10/06/1971,100.64,100.64,100.64,100.64,100.5042857143
11/06/1971,101.07,101.07,101.07,101.07,100.4914285714
14/06/1971,100.22,100.22,100.22,100.22,100.4957142857
15/06/1971,100.32,100.32,100.32,100.32,100.1110714286
16/06/1971,100.52,100.52,100.52,100.52,99.4985714286
17/06/1971,100.5,100.5,100.5,100.5,98.915
18/06/1971,98.97,98.97,98.97,98.97,98.6607142857
21/06/1971,97.87,97.87,97.87,97.87,98.4110714286
22/06/1971,97.59,97.59,97.59,97.59,98.1932142857
23/06/1971,98.41,98.41,98.41,98.41,98.0032142857
24/06/1971,98.17,98.17,98.17,98.17,98.1817857143
25/06/1971,97.99,97.99,97.99,97.99,98.5857142857
28/06/1971,97.74,97.74,97.74,97.74,98.9442857143
29/06/1971,98.82,98.82,98.82,98.82,99.2246428571
30/06/1971,99.7,99.7,99.7,99.7,99.4510714286
01/07/1971,99.78,99.78,99.78,99.78,99.6907142857
02/07/1971,99.78,99.78,99.78,99.78,99.9321428571
06/07/1971,99.76,99.76,99.76,99.76,100.1682142857
07/07/1971,100.04,100.04,100.04,100.04,100.37
08/07/1971,100.34,100.34,100.34,100.34,100.2017857143
09/07/1971,100.69,100.69,100.69,100.69,99.9735714286
12/07/1971,100.82,100.82,100.82,100.82,99.7803571429
13/07/1971,99.5,99.5,99.5,99.5,99.5617857143
14/07/1971,99.22,99.22,99.22,99.22,99.3314285714
15/07/1971,99.28,99.28,99.28,99.28,99.2489285714
16/07/1971,99.11,99.11,99.11,99.11,99.2053571429
19/07/1971,98.93,98.93,98.93,98.93,99.1742857143
20/07/1971,99.32,99.32,99.32,99.32,99.1146428571
21/07/1971,99.28,99.28,99.28,99.28,98.9975
22/07/1971,99.11,99.11,99.11,99.11,98.6796428571
23/07/1971,98.94,98.94,98.94,98.94,98.2317857143
26/07/1971,98.67,98.67,98.67,98.67,97.5878571429
27/07/1971,97.78,97.78,97.78,97.78,96.9517857143
28/07/1971,97.07,97.07,97.07,97.07,96.5428571429
29/07/1971,96.02,96.02,96.02,96.02,95.8839285714
30/07/1971,95.58,95.58,95.58,95.58,95.2282142857
02/08/1971,95.96,95.96,95.96,95.96,94.7932142857
03/08/1971,94.51,94.51,94.51,94.51,94.53
04/08/1971,93.89,93.89,93.89,93.89,94.1875
05/08/1971,94.09,94.09,94.09,94.09,93.9364285714
06/08/1971,94.25,94.25,94.25,94.25,94.0382142857
09/08/1971,93.53,93.53,93.53,93.53,94.5214285714
10/08/1971,93.54,93.54,93.54,93.54,94.8739285714
11/08/1971,94.66,94.66,94.66,94.66,95.9296428571
12/08/1971,96,96,96,96,97.1260714286
13/08/1971,95.69,95.69,95.69,95.69,97.77
16/08/1971,98.76,98.76,98.76,98.76,98.1228571429
17/08/1971,99.99,99.99,99.99,99.99,98.3532142857
18/08/1971,98.6,98.6,98.6,98.6,98.705
19/08/1971,98.16,98.16,98.16,98.16,99.2025
20/08/1971,98.33,98.33,98.33,98.33,99.5342857143
23/08/1971,99.34,99.34,99.34,99.34,99.7646428571
24/08/1971,100.4,100.4,100.4,100.4,100.0460714286
25/08/1971,100.41,100.41,100.41,100.41,100.0203571429
26/08/1971,100.24,100.24,100.24,100.24,99.8235714286
27/08/1971,100.48,100.48,100.48,100.48,99.6117857143
30/08/1971,99.52,99.52,99.52,99.52,99.4646428571
31/08/1971,99.03,99.03,99.03,99.03,99.7071428571
01/09/1971,99.07,99.07,99.07,99.07,100.0546428571
02/09/1971,99.29,99.29,99.29,99.29,100.4171428571
03/09/1971,100.69,100.69,100.69,100.69,100.6139285714
07/09/1971,101.15,101.15,101.15,101.15,100.67
08/09/1971,101.34,101.34,101.34,101.34,100.5889285714
09/09/1971,100.8,100.8,100.8,100.8,100.2896428571
10/09/1971,100.42,100.42,100.42,100.42,100.0960714286
13/09/1971,100.07,100.07,100.07,100.07,99.9078571429
14/09/1971,99.34,99.34,99.34,99.34,99.8478571429
15/09/1971,99.77,99.77,99.77,99.77,99.7671428571
16/09/1971,99.66,99.66,99.66,99.66,99.6414285714
17/09/1971,99.96,99.96,99.96,99.96,99.3367857143
20/09/1971,99.68,99.68,99.68,99.68,99.0667857143
21/09/1971,99.34,99.34,99.34,99.34,98.7735714286
22/09/1971,98.47,98.47,98.47,98.47,98.4057142857
23/09/1971,98.38,98.38,98.38,98.38,98.1757142857
24/09/1971,98.15,98.15,98.15,98.15,98.025
27/09/1971,97.62,97.62,97.62,97.62,98.0478571429
28/09/1971,97.88,97.88,97.88,97.88,98.2539285714
29/09/1971,97.9,97.9,97.9,97.9,98.5135714286
30/09/1971,98.34,98.34,98.34,98.34,98.7185714286
01/10/1971,98.93,98.93,98.93,98.93,99.0667857143
04/10/1971,99.21,99.21,99.21,99.21,99.3864285714
05/10/1971,99.11,99.11,99.11,99.11,99.4646428571
06/10/1971,99.82,99.82,99.82,99.82,99.4407142857
07/10/1971,100.02,100.02,100.02,100.02,99.49
08/10/1971,99.36,99.36,99.36,99.36,99.3814285714
11/10/1971,99.16,99.16,99.16,99.16,99.0542857143
12/10/1971,99.57,99.57,99.57,99.57,98.6771428571
13/10/1971,99.03,99.03,99.03,99.03,98.2625
14/10/1971,98.13,98.13,98.13,98.13,97.8557142857
15/10/1971,97.79,97.79,97.79,97.79,97.1957142857
18/10/1971,97.35,97.35,97.35,97.35,96.6485714286
19/10/1971,97,97,97,97,96.2207142857
20/10/1971,95.65,95.65,95.65,95.65,95.8160714286
21/10/1971,95.6,95.6,95.6,95.6,95.4296428571
22/10/1971,95.51,95.51,95.51,95.51,94.9146428571
25/10/1971,95.1,95.1,95.1,95.1,94.5692857143
26/10/1971,94.74,94.74,94.74,94.74,94.4
27/10/1971,93.79,93.79,93.79,93.79,93.9239285714
28/10/1971,93.96,93.96,93.96,93.96,93.6428571429
29/10/1971,94.23,94.23,94.23,94.23,93.8775
01/11/1971,92.8,92.8,92.8,92.8,94.0889285714
02/11/1971,93.18,93.18,93.18,93.18,94.2160714286
03/11/1971,94.91,94.91,94.91,94.91,94.3017857143
04/11/1971,94.79,94.79,94.79,94.79,94.3896428571
05/11/1971,94.46,94.46,94.46,94.46,94.2067857143
08/11/1971,94.39,94.39,94.39,94.39,93.6796428571
09/11/1971,94.46,94.46,94.46,94.46,93.1903571429
10/11/1971,93.41,93.41,93.41,93.41,92.7232142857
11/11/1971,92.12,92.12,92.12,92.12,92.5875
12/11/1971,92.12,92.12,92.12,92.12,92.5492857143
15/11/1971,91.81,91.81,91.81,91.81,92.3860714286
16/11/1971,92.71,92.71,92.71,92.71,92.1760714286
17/11/1971,92.85,92.85,92.85,92.85,91.8253571429
18/11/1971,92.13,92.13,92.13,92.13,91.3646428571
19/11/1971,91.61,91.61,91.61,91.61,91.0164285714
22/11/1971,90.79,90.79,90.79,90.79,91.1235714286
23/11/1971,90.16,90.16,90.16,90.16,91.6257142857
24/11/1971,90.33,90.33,90.33,90.33,92.2528571429
26/11/1971,91.94,91.94,91.94,91.94,93.2010714286
29/11/1971,93.41,93.41,93.41,93.41,94.0839285714
30/11/1971,93.99,93.99,93.99,93.99,95.0914285714
01/12/1971,95.54,95.54,95.54,95.54,95.715
02/12/1971,95.84,95.84,95.84,95.84,96.2078571429
03/12/1971,97.06,97.06,97.06,97.06,96.5371428571
06/12/1971,96.51,96.51,96.51,96.51,96.7510714286
07/12/1971,96.87,96.87,96.87,96.87,97.0414285714
08/12/1971,96.92,96.92,96.92,96.92,97.31
09/12/1971,96.96,96.96,96.96,96.96,97.4446428571
10/12/1971,97.69,97.69,97.69,97.69,97.775
13/12/1971,97.91,97.91,97.91,97.91,98.3328571429
14/12/1971,97.67,97.67,97.67,97.67,98.9182142857
15/12/1971,98.54,98.54,98.54,98.54,99.7067857143
16/12/1971,99.74,99.74,99.74,99.74,100.3939285714
17/12/1971,100.26,100.26,100.26,100.26,100.7792857143
20/12/1971,101.55,101.55,101.55,101.55,100.9378571429
21/12/1971,101.8,101.8,101.8,101.8,101.0392857143
22/12/1971,101.18,101.18,101.18,101.18,101.3046428571
23/12/1971,100.74,100.74,100.74,100.74,101.5560714286
27/12/1971,100.95,100.95,100.95,100.95,101.6303571429
28/12/1971,101.95,101.95,101.95,101.95,101.7739285714
29/12/1971,102.21,102.21,102.21,102.21,101.8021428571
30/12/1971,101.78,101.78,101.78,101.78,101.9178571429
31/12/1971,102.09,102.09,102.09,102.09,102.2303571429
03/01/1972,101.67,101.67,101.67,101.67,102.5771428571
04/01/1972,102.09,102.09,102.09,102.09,102.8582142857
05/01/1972,103.07,103.07,103.07,103.07,103.0567857143
06/01/1972,103.51,103.51,103.51,103.51,103.2828571429
07/01/1972,103.47,103.47,103.47,103.47,103.4382142857
10/01/1972,103.32,103.32,103.32,103.32,103.375
11/01/1972,103.65,103.65,103.65,103.65,103.3796428571
12/01/1972,103.59,103.59,103.59,103.59,103.4503571429
13/01/1972,102.99,102.99,102.99,102.99,103.6017857143
14/01/1972,103.39,103.39,103.39,103.39,103.69
17/01/1972,103.7,103.7,103.7,103.7,103.7582142857
18/01/1972,104.05,104.05,104.05,104.05,103.7607142857
19/01/1972,103.88,103.88,103.88,103.88,103.4910714286
20/01/1972,103.88,103.88,103.88,103.88,103.2889285714
21/01/1972,103.65,103.65,103.65,103.65,103.0385714286
24/01/1972,102.57,102.57,102.57,102.57,103.0810714286
25/01/1972,102.78,102.78,102.78,102.78,103.3082142857
26/01/1972,102.5,102.5,102.5,102.5,103.4703571429
27/01/1972,103.5,103.5,103.5,103.5,103.6478571429
28/01/1972,104.16,104.16,104.16,104.16,103.98
31/01/1972,103.94,103.94,103.94,103.94,104.2267857143
01/02/1972,104.01,104.01,104.01,104.01,104.4621428571
02/02/1972,104.68,104.68,104.68,104.68,104.5332142857
03/02/1972,104.64,104.64,104.64,104.64,104.6171428571
04/02/1972,104.86,104.86,104.86,104.86,104.8828571429
07/02/1972,104.54,104.54,104.54,104.54,105.1010714286
08/02/1972,104.74,104.74,104.74,104.74,105.1353571429
09/02/1972,105.55,105.55,105.55,105.55,105.0328571429
10/02/1972,105.59,105.59,105.59,105.59,105.0421428571
11/02/1972,105.08,105.08,105.08,105.08,105.1928571429
14/02/1972,104.59,104.59,104.59,104.59,105.2975
15/02/1972,105.03,105.03,105.03,105.03,105.2942857143
16/02/1972,105.62,105.62,105.62,105.62,105.3032142857
17/02/1972,105.59,105.59,105.59,105.59,105.3453571429
18/02/1972,105.28,105.28,105.28,105.28,105.3942857143
22/02/1972,105.29,105.29,105.29,105.29,105.595
23/02/1972,105.38,105.38,105.38,105.38,105.7571428571
24/02/1972,105.45,105.45,105.45,105.45,105.9939285714
25/02/1972,106.18,106.18,106.18,106.18,106.3907142857
28/02/1972,106.19,106.19,106.19,106.19,106.7060714286
29/02/1972,106.57,106.57,106.57,106.57,107.1039285714
01/03/1972,107.35,107.35,107.35,107.35,107.6178571429
02/03/1972,107.32,107.32,107.32,107.32,108.0382142857
03/03/1972,107.94,107.94,107.94,107.94,108.385
06/03/1972,108.77,108.77,108.77,108.77,108.6278571429
07/03/1972,108.87,108.87,108.87,108.87,108.6435714286
08/03/1972,108.96,108.96,108.96,108.96,108.3628571429
09/03/1972,108.94,108.94,108.94,108.94,108.1517857143
10/03/1972,108.37,108.37,108.37,108.37,107.9875
13/03/1972,107.33,107.33,107.33,107.33,107.7971428571
14/03/1972,107.61,107.61,107.61,107.61,107.7607142857
15/03/1972,107.75,107.75,107.75,107.75,107.6789285714
16/03/1972,107.5,107.5,107.5,107.5,107.4203571429
17/03/1972,107.92,107.92,107.92,107.92,107.2592857143
20/03/1972,107.59,107.59,107.59,107.59,107.3432142857
21/03/1972,106.69,106.69,106.69,106.69,107.3646428571
22/03/1972,106.84,106.84,106.84,106.84,107.3392857143
23/03/1972,107.75,107.75,107.75,107.75,107.2885714286
24/03/1972,107.52,107.52,107.52,107.52,107.0946428571
27/03/1972,107.3,107.3,107.3,107.3,107.1175
28/03/1972,107.17,107.17,107.17,107.17,107.1921428571
29/03/1972,106.49,106.49,106.49,106.49,107.4039285714
30/03/1972,107.2,107.2,107.2,107.2,107.8225
03/04/1972,107.48,107.48,107.48,107.48,108.2932142857
04/04/1972,108.12,108.12,108.12,108.12,108.7382142857
05/04/1972,109,109,109,109,109.0532142857
06/04/1972,109.42,109.42,109.42,109.42,109.34
07/04/1972,109.62,109.62,109.62,109.62,109.6403571429
10/04/1972,109.45,109.45,109.45,109.45,109.7767857143
11/04/1972,109.76,109.76,109.76,109.76,109.8317857143
12/04/1972,110.18,110.18,110.18,110.18,109.7742857143
13/04/1972,109.91,109.91,109.91,109.91,109.7785714286
14/04/1972,109.84,109.84,109.84,109.84,109.635
17/04/1972,109.51,109.51,109.51,109.51,109.4603571429
18/04/1972,109.77,109.77,109.77,109.77,109.2739285714
19/04/1972,109.2,109.2,109.2,109.2,108.9585714286
20/04/1972,109.04,109.04,109.04,109.04,108.4371428571
21/04/1972,108.89,108.89,108.89,108.89,107.9553571429
24/04/1972,108.19,108.19,108.19,108.19,107.6071428571
25/04/1972,107.12,107.12,107.12,107.12,107.5110714286
26/04/1972,106.89,106.89,106.89,106.89,107.2246428571
27/04/1972,107.05,107.05,107.05,107.05,106.8696428571
28/04/1972,107.67,107.67,107.67,107.67,106.5925
01/05/1972,106.69,106.69,106.69,106.69,106.4589285714
02/05/1972,106.08,106.08,106.08,106.08,106.4514285714
03/05/1972,105.99,105.99,105.99,105.99,106.3307142857
04/05/1972,106.25,106.25,106.25,106.25,105.8925
05/05/1972,106.63,106.63,106.63,106.63,105.7289285714
08/05/1972,106.14,106.14,106.14,106.14,105.6982142857
09/05/1972,104.74,104.74,104.74,104.74,105.8310714286
10/05/1972,105.42,105.42,105.42,105.42,106.07
11/05/1972,105.77,105.77,105.77,105.77,106.2371428571
12/05/1972,106.38,106.38,106.38,106.38,106.4607142857
