Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CMA
01/10/1901,66.07,66.07,66.07,66.07,65.5392857142857
02/10/1901,65.94,65.94,65.94,65.94,64.9585714285714
03/10/1901,64.48,64.48,64.48,64.48,64.5210714285714
04/10/1901,64.57,64.57,64.57,64.57,64.2935714285714
07/10/1901,63.72,63.72,63.72,63.72,64.4639285714286
08/10/1901,63.84,63.84,63.84,63.84,64.7971428571429
09/10/1901,64.13,64.13,64.13,64.13,65.1014285714286
10/10/1901,65.36,65.36,65.36,65.36,65.2364285714286
11/10/1901,65.91,65.91,65.91,65.91,65.2478571428571
14/10/1901,65.79,65.79,65.79,65.79,65.2967857142857
15/10/1901,65.3,65.3,65.3,65.3,65.3585714285714
16/10/1901,64.91,64.91,64.91,64.91,65.3571428571429
17/10/1901,65.23,65.23,65.23,65.23,65.4135714285714
18/10/1901,65.48,65.48,65.48,65.48,65.4789285714286
21/10/1901,65.42,65.42,65.42,65.42,65.4939285714286
22/10/1901,65.66,65.66,65.66,65.66,65.4664285714286
23/10/1901,65.66,65.66,65.66,65.66,65.1053571428571
24/10/1901,65.44,65.44,65.44,65.44,64.9003571428572
25/10/1901,65.29,65.29,65.29,65.29,64.8317857142857
28/10/1901,64.01,64.01,64.01,64.01,64.6807142857143
29/10/1901,64.46,64.46,64.46,64.46,64.6278571428571
30/10/1901,64.86,64.86,64.86,64.86,64.5628571428572
31/10/1901,64.45,64.45,64.45,64.45,64.5521428571429
01/11/1901,64.67,64.67,64.67,64.67,64.6225
04/11/1901,64.48,64.48,64.48,64.48,64.7453571428571
06/11/1901,64.56,64.56,64.56,64.56,65.2003571428571
07/11/1901,64.78,64.78,64.78,64.78,65.5535714285714
08/11/1901,65.1,65.1,65.1,65.1,65.7589285714286
11/11/1901,66.52,66.52,66.52,66.52,65.7482142857143
12/11/1901,66.35,66.35,66.35,66.35,65.8910714285714
13/11/1901,66.03,66.03,66.03,66.03,65.9214285714286
14/11/1901,65.36,65.36,65.36,65.36,65.8503571428571
15/11/1901,66.1,66.1,66.1,66.1,65.6432142857143
18/11/1901,65.87,65.87,65.87,65.87,65.56
19/11/1901,65.62,65.62,65.62,65.62,65.6164285714286
20/11/1901,65.15,65.15,65.15,65.15,65.4957142857143
